"","program","Monitoring.Location.ID","slope","tau","chi_square","z","n_values","mean","min","max","coefficient.of.variation"
"207","SFER","BG1",-1.61,-0.363636363636364,0.596380543802806,0.367070024098675,24,16.555125,5.143,39.556,0.594064159626886
"208","SFER","BG10",NA,NA,NA,NA,1,0.74,0.74,0.74,NA
"209","SFER","BG11",NA,NA,NA,NA,1,0.83,0.83,0.83,NA
"210","SFER","BG12",NA,NA,NA,NA,1,0.8,0.8,0.8,NA
"211","SFER","BG13",NA,NA,NA,NA,1,1.03,1.03,1.03,NA
"212","SFER","BG14",NA,NA,NA,NA,1,0.39,0.39,0.39,NA
"213","SFER","BG15",NA,NA,NA,NA,1,0.88,0.88,0.88,NA
"214","SFER","BG16",NA,NA,NA,NA,1,1.25,1.25,1.25,NA
"215","SFER","BG17",NA,NA,NA,NA,1,1.48,1.48,1.48,NA
"216","SFER","BG18",NA,NA,NA,NA,1,1.84,1.84,1.84,NA
"217","SFER","BG2",0.6156,0.259259259259259,0.675040626588471,0.23894752523287,30,11.3502,0.613,35.51,0.8147062839871
"218","SFER","BG20",NA,NA,NA,NA,1,1.38,1.38,1.38,NA
"219","SFER","BG3",0.0889999999999993,0.160493827160494,0.219793815436432,0.613773116489004,30,5.1098,0,22.693,0.906014614688118
"220","SFER","BG4",0.0816,-0.0617283950617284,0.276642621960381,1,30,2.1473,0,9.753,0.938428471483664
"221","SFER","BG6",-1.1,-0.2,0.308441041184003,1,11,2.01318181818182,0.725,3.44,0.417241476545386
"222","SFER","BG7",-0.892,-0.2,0.308441041184003,1,11,2.51390909090909,0.675,10.55,1.09112718435994
"223","SFER","BG8",NA,NA,NA,NA,1,0.9,0.9,0.9,NA
"224","SFER","BG9",NA,NA,NA,NA,1,0.69,0.69,0.69,NA
"225","SFER","BK1",NA,NA,NA,NA,1,3.157,3.157,3.157,NA
"226","SFER","CAL1",0.703000000000003,0.0114942528735632,0.49001870392745,0.773593246529478,32,20.46171875,1.62,46.09,0.556055085507227
"227","SFER","CAL2",-0.82675,-0.150537634408602,0.514743782373678,0.504035866452505,34,14.5865588235294,2.19,51.253,0.666973456117689
"228","SFER","CAL3",0.146125,-0.0752688172043011,0.25914039979649,1,34,11.696,1.331,38.979,0.69008816531047
"229","SFER","CAL4",-0.471175,-0.161290322580645,0.707075427520005,0.688499741096634,34,6.91847058823529,0,23.27,0.781153458257856
"230","SFER","CAL5",0.166175,0.053763440860215,0.888167336895123,0.893694669323233,34,4.01202941176471,0,19.131,1.01797255122988
"231","SFER","CAL6",0.3371,0.146666666666667,0.579100029567178,0.855132140584706,28,2.1395,0,6.823,0.738257896640081
"232","SFER","CAL7",NA,NA,NA,NA,1,0.402,0.402,0.402,NA
"233","SFER","CAL8",NA,NA,NA,NA,1,10.159,10.159,10.159,NA
"234","SFER","CALA",NA,NA,NA,NA,1,0.997,0.997,0.997,NA
"235","SFER","CK1",NA,NA,NA,NA,1,11.22,11.22,11.22,NA
"236","SFER","CK2",NA,NA,NA,NA,1,1.722,1.722,1.722,NA
"237","SFER","CW1",1.18,0.692307692307692,0.858608549008814,0.308179547467054,16,7.9460625,0.61,31.757,1.26829420131491
"238","SFER","CW2",0.465925,0.0769230769230769,0.387915671953812,1,16,3.994875,0,19.68,1.24640525816004
"239","SFER","CW3",0.5208,0.19047619047619,0.438032776537796,0.778729004587343,17,4.15976470588235,0,17.83,1.23049722692041
"240","SFER","CW4",1.1004,0.384615384615385,0.27305375510156,0.308179547467054,16,2.8849375,0.53,9.08,0.928907595108807
"241","SFER","CW5",1.25,0.636363636363636,0.418284665555094,0.148561774891869,12,2.43,0,5.6,0.869672500913487
"242","SFER","CW6",0.434,0.636363636363636,0.418284665555094,0.148561774891869,12,1.85041666666667,0,3.66,0.588398609901251
"243","SFER","CW7",0.44,0.2,0.308441041184003,1,11,1.99454545454545,0.56,5.33,0.629380269619391
"244","SFER","Caseyhole",NA,NA,NA,NA,1,0.56,0.56,0.56,NA
"245","SFER","EB1",NA,NA,NA,NA,1,34.755,34.755,34.755,NA
"246","SFER","EB2",NA,NA,NA,NA,1,6.3,6.3,6.3,NA
"247","SFER","EH07",NA,NA,NA,NA,1,3.057,3.057,3.057,NA
"248","SFER","EH08",NA,NA,NA,NA,1,6.474,6.474,6.474,NA
"249","SFER","EKIN",0.140833333333333,0.260130718954248,0.802975476302862,0.110011642654524,52,1.42603846153846,0,7.055,0.927182726220431
"250","SFER","EKMID",0.1365,0.456410256410256,0.919735404595112,0.000494135444395647,53,1.00401886792453,0,3.404,0.826693764199628
"251","SFER","EKOFF",0.141333333333333,0.456603773584906,0.902227339869399,0.000269064128016566,54,1.13385185185185,0,10.917,1.39999651407378
"252","SFER","GP1",NA,NA,NA,NA,4,5.9735,0,19.146,1.49498908438852
"253","SFER","GP1.5",NA,NA,NA,NA,1,30.916,30.916,30.916,NA
"254","SFER","GP2",NA,NA,NA,NA,4,5.237,0,15.713,1.36012421130049
"255","SFER","GP3",NA,NA,NA,NA,4,3.43875,0,9.784,1.27799255787602
"256","SFER","GP4",NA,NA,NA,NA,4,1.802,0.931,2.67,0.458012383169089
"257","SFER","GP5",0.169125,0.354838709677419,0.759025834309266,0.0823522150528067,34,1.67711764705882,0,4.568,0.678840835448955
"258","SFER","GS",NA,NA,NA,NA,1,1.026,1.026,1.026,NA
"259","SFER","Glider",NA,NA,NA,NA,2,1.22,0.96,1.48,0.301389775587709
"260","SFER","HB1",NA,NA,NA,NA,1,4.27,4.27,4.27,NA
"261","SFER","HB2",NA,NA,NA,NA,1,1.72,1.72,1.72,NA
"262","SFER","HB3",NA,NA,NA,NA,1,0.16,0.16,0.16,NA
"263","SFER","HB4",NA,NA,NA,NA,1,0.12,0.12,0.12,NA
"264","SFER","HB5",NA,NA,NA,NA,1,2.45,2.45,2.45,NA
"265","SFER","HB6",NA,NA,NA,NA,1,2.63,2.63,2.63,NA
"266","SFER","Junkpile",NA,NA,NA,NA,1,0.951,0.951,0.951,NA
"267","SFER","KW1",-0.188333333333333,0,0.232774537647247,0.677391601926277,34,3.16905882352941,0,18.495,1.1223408904623
"268","SFER","KW2",0.075625,0.197916666666667,0.985408409828856,0.488074093165248,34,4.11385294117647,0,12.68,0.799817997540619
"269","SFER","KW3",-0.05775,-0.0520833333333333,0.364483804003147,0.889706935533101,34,3.13376470588235,0,8.406,0.755878104309867
"270","SFER","KW4",0.4025,0.161290322580645,0.3705316612481,0.47654621178505,33,3.82215151515152,0,13.35,0.89580465050035
"271","SFER","L1",-3.95,0,0.157299207050284,1,9,9.84444444444444,2.18,20.1,0.701660532099208
"272","SFER","L3",-1.365,-1,1,0.479500122186953,9,3.09111111111111,0.36,5.84,0.494474329277597
"273","SFER","L5",0.33,1,1,0.479500122186953,9,1.62555555555556,0.38,3.08,0.557743895824253
"274","SFER","L7",-10.435,-1,1,0.479500122186953,9,4.62333333333333,0.85,23.15,1.52540373372576
"275","SFER","L9",0.075,0,0.157299207050284,1,10,1.3975,0.47,2.45,0.415688579282835
"276","SFER","M01",NA,NA,NA,NA,1,0.794,0.794,0.794,NA
"277","SFER","M02",NA,NA,NA,NA,1,1.484,1.484,1.484,NA
"278","SFER","M03",NA,NA,NA,NA,1,1.254,1.254,1.254,NA
"279","SFER","M04",NA,NA,NA,NA,1,2.152,2.152,2.152,NA
"280","SFER","M05",NA,NA,NA,NA,1,2.761,2.761,2.761,NA
"281","SFER","MR",0.161188888888889,0.385978835978836,0.520956376221827,0.00151504979879524,55,1.37090909090909,0,18.274,1.83083887447843
"282","SFER","Mudhole",NA,NA,NA,NA,1,3.294,3.294,3.294,NA
"283","SFER","NaplesBlueHole",NA,NA,NA,NA,1,0.868,0.868,0.868,NA
"284","SFER","PLUME",NA,NA,NA,NA,1,1.2,1.2,1.2,NA
"285","SFER","ROME4",-3.58,-1,1,0.0736382701203027,11,4.63636363636364,0.75,14.11,0.90152955164404
"286","SFER","ROME5",-5.89,-1,1,0.0736382701203027,11,9.16636363636364,1.84,25.23,0.72764934096964
"287","SFER","RP1",1.1635,0.172043010752688,0.739900142210999,0.229101884065059,34,16.4246764705882,0.375,38.97,0.606239675493876
"288","SFER","RP2",0.48125,0.0967741935483871,0.147226226083957,0.349574806123298,34,11.0561764705882,0.976,29.294,0.669379147703765
"289","SFER","RP3",0.160666666666667,0.046875,0.54880800892257,0.614294664663482,35,5.8846,0.045,26.002,0.900768372292795
"290","SFER","RP4",0.2833,0.225806451612903,0.275148427681097,0.229101884065059,34,2.33455882352941,0,8.869,0.824603634902106
"291","SFER","RedTide",NA,NA,NA,NA,1,0.93,0.93,0.93,NA
"292","SFER","TB1",0.300425,0.102564102564103,0.410311109605245,0.86110827222743,29,4.96520689655172,0.25,22.712,1.24461743496618
"293","SFER","TB10",0.343,0.333333333333333,0.534572945307833,0.109598583399116,27,1.87611111111111,0,8.872,0.88736025517364
"294","SFER","TB11",NA,NA,NA,NA,2,0.464,0.129,0.799,1.02103780904092
"295","SFER","TB12",NA,NA,NA,NA,1,0.369,0.369,0.369,NA
"296","SFER","TB13",NA,NA,NA,NA,1,0.498,0.498,0.498,NA
"297","SFER","TB2",0.1708,0,0.252555373339899,0.86110827222743,29,4.50327586206897,0,18.079,1.04603451218878
"298","SFER","TB3",0.4895,0.333333333333333,0.391794412572463,0.381673069343418,29,2.69296551724138,0.07,9.2,0.9265354816845
"299","SFER","TB4",0.09895,0,0.888352696257683,1,29,2.47344827586207,0,12.969,1.08008451518813
"300","SFER","TB5",-0.03175,-0.0256410256410256,0.391091676856025,1,29,2.27351724137931,0.13,9.019,0.964103006598687
"301","SFER","TB6",NA,NA,NA,NA,2,7.68,1.671,13.689,1.10651162712239
"302","SFER","TB7",NA,NA,NA,NA,2,1.782,1.339,2.225,0.351569364832369
"303","SFER","TB8",NA,NA,NA,NA,2,0.8525,0.669,1.036,0.304408432487347
"304","SFER","TB9",NA,NA,NA,NA,2,1.071,0.298,1.844,1.02071623129263
"305","SFER","TBA",NA,NA,NA,NA,1,5.202,5.202,5.202,NA
"306","SFER","TBB",NA,NA,NA,NA,1,0.943,0.943,0.943,NA
"307","SFER","TBC",NA,NA,NA,NA,1,0.141,0.141,0.141,NA
"308","SFER","UKIN",0.127026785714286,0.248717948717949,0.319809004619204,0.0787150763198292,53,1.72579245283019,0,18.811,1.79584073030613
"309","SFER","UKMID",0.11,0.445283018867924,0.96464901777606,0.000311779413856657,54,1.08764814814815,0,11.859,1.50456393523391
"310","SFER","UKOFF",0.170916666666667,0.337735849056604,0.561643557024529,0.00178219521734299,54,1.34201851851852,0,10.381,1.26664273128842
"311","SFER","V1",0.284625,0,0.799763809983582,0.875392611665261,30,8.11806666666667,0.105,24.583,0.79873347875133
"312","SFER","V10",NA,NA,NA,NA,1,0.162,0.162,0.162,NA
"313","SFER","V11",NA,NA,NA,NA,1,0.233,0.233,0.233,NA
"314","SFER","V2",0.145566666666667,0.102564102564103,0.640627861891467,0.86110827222743,29,5.11162068965517,0.314,19.58,0.999512773125552
"315","SFER","V3",0.515125,0.384615384615385,0.941057426815562,0.220671361919847,29,4.00568965517241,0,27.78,1.38810288908316
"316","SFER","V4",0.294833333333333,0.222222222222222,0.89527309259171,0.272340933062146,30,2.28163333333333,0.038,10.065,0.958889641583806
"317","SFER","V5",0.107225,0.205128205128205,0.793805109021867,0.86110827222743,29,2.48048275862069,0,23.504,1.68517060605176
"318","SFER","V6",0.084875,0.148148148148148,0.28694204178664,0.638042451734421,30,2.60233333333333,0,23.965,1.66485291437776
"319","SFER","V7",0.20525,0.259259259259259,0.461723546007046,0.247676267691893,30,2.01636666666667,0,6.46,0.813140564644224
"320","SFER","V8",0.076125,0.0769230769230769,0.681133248517785,0.86110827222743,29,1.86244827586207,0.276,6.836,0.830368439747261
"321","SFER","V9",-0.341,-0.481481481481481,0.689922195071568,0.0318028886326933,30,2.55606666666667,0.257,22.485,1.61010433813385
"322","SFER","WS",0.090875,0.251082251082251,0.986751988494117,0.0653561999945439,56,1.33941071428571,0,5.65,0.764992149812171
"323","SFER","Z03027",NA,NA,NA,NA,1,0,0,0,NA
"324","SFER","Z03076",NA,NA,NA,NA,1,0,0,0,NA
"325","SFER","Z03116",NA,NA,NA,NA,1,0.697,0.697,0.697,NA
"326","SFER","Z03146",NA,NA,NA,NA,1,0.966,0.966,0.966,NA
"327","SFER","Z03198",NA,NA,NA,NA,1,0,0,0,NA
"328","SFER","Z04067",NA,NA,NA,NA,1,1.859,1.859,1.859,NA
"329","SFER","Z04068",NA,NA,NA,NA,1,3.637,3.637,3.637,NA
"330","SFER","Z04093",NA,NA,NA,NA,1,2.756,2.756,2.756,NA
"331","SFER","Z04099",NA,NA,NA,NA,1,0.565,0.565,0.565,NA
"332","SFER","Z04110",NA,NA,NA,NA,1,0,0,0,NA
"333","SFER","Z04610",NA,NA,NA,NA,1,2.714,2.714,2.714,NA
