"","X","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"6008",137750,"AOML_FBBB","37",NA,"pH",NA,NA,24.9305,-80.76584,NA
"6009",137765,"AOML_FBBB","38",NA,"pH",NA,NA,24.98478,-80.69664,NA
"6010",137780,"AOML_FBBB","39",NA,"pH",NA,NA,25.00818,-80.6444,NA
"6011",137795,"AOML_FBBB","40",NA,"pH",NA,NA,25.01666,-80.59784,NA
"6012",137810,"AOML_FBBB","1",NA,"pH",NA,NA,25.1829,-80.4949,NA
"6013",137825,"AOML_FBBB","2",NA,"pH",NA,NA,25.166,-80.56218,NA
"6014",137840,"AOML_FBBB","3",NA,"pH",NA,NA,25.15056,-80.6204,NA
"6015",137855,"AOML_FBBB","4",NA,"pH",NA,NA,25.13268,-80.67868,NA
"6016",137870,"AOML_FBBB","5",NA,"pH",NA,NA,25.11708,-80.7182,NA
"6017",137885,"AOML_FBBB","6",NA,"pH",NA,NA,25.06888,-80.75932,NA
"6018",137900,"AOML_FBBB","7",NA,"pH",NA,NA,25.11724,-80.79148,NA
"6019",137915,"AOML_FBBB","8",NA,"pH",NA,NA,25.128,-80.864,NA
"6020",137930,"AOML_FBBB","9",NA,"pH",NA,NA,25.1261,-80.90724,NA
"6021",137945,"AOML_FBBB","10",NA,"pH",NA,NA,25.11268,-80.998,NA
"6022",137960,"AOML_FBBB","11",NA,"pH",NA,NA,25.07554,-81.00118,NA
"6023",137975,"AOML_FBBB","12",NA,"pH",NA,NA,25.114,-81.06668,NA
"6024",137990,"AOML_FBBB","13",NA,"pH",NA,NA,25.11482,-81.09652,NA
"6025",138005,"AOML_FBBB","14",NA,"pH",NA,NA,25.03484,-81.02934,NA
"6026",138020,"AOML_FBBB","15",NA,"pH",NA,NA,24.93132,-80.9495,NA
"6027",138035,"AOML_FBBB","16",NA,"pH",NA,NA,24.87518,-80.8302,NA
"6028",138050,"AOML_FBBB","17",NA,"pH",NA,NA,24.92182,-80.709,NA
"6029",138065,"AOML_FBBB","18",NA,"pH",NA,NA,24.97684,-80.6116,NA
"6030",138080,"AOML_FBBB","19",NA,"pH",NA,NA,25.01894,-80.54796,NA
"6031",138095,"AOML_FBBB","20",NA,"pH",NA,NA,25.0665,-80.49402,NA
"6032",138110,"AOML_FBBB","21",NA,"pH",NA,NA,25.11118,-80.515,NA
"6033",138125,"AOML_FBBB","22",NA,"pH",NA,NA,25.09416,-80.6041666666667,NA
"6034",138140,"AOML_FBBB","23",NA,"pH",NA,NA,25.0566,-80.62454,NA
"6035",138155,"AOML_FBBB","24",NA,"pH",NA,NA,25.0635,-80.66584,NA
"6036",138170,"AOML_FBBB","25",NA,"pH",NA,NA,25.05954,-80.71686,NA
"6037",138185,"AOML_FBBB","26",NA,"pH",NA,NA,25.02416,-80.72284,NA
"6038",138200,"AOML_FBBB","27",NA,"pH",NA,NA,25.0065,-80.74818,NA
"6039",138215,"AOML_FBBB","28",NA,"pH",NA,NA,25.00016,-80.78436,NA
"6040",138230,"AOML_FBBB","29",NA,"pH",NA,NA,24.9975,-80.8088,NA
"6041",138245,"AOML_FBBB","30",NA,"pH",NA,NA,24.97578,-80.8347,NA
"6042",138260,"AOML_FBBB","31",NA,"pH",NA,NA,25.01078,-80.86806,NA
"6043",138275,"AOML_FBBB","32",NA,"pH",NA,NA,25.01114,-80.9275,NA
"6044",138290,"AOML_FBBB","33",NA,"pH",NA,NA,25.05332,-80.9207,NA
"6045",138305,"AOML_FBBB","34",NA,"pH",NA,NA,24.98776,-80.95528,NA
"6046",138320,"AOML_FBBB","35",NA,"pH",NA,NA,24.9713,-80.88002,NA
"6047",138335,"AOML_FBBB","36",NA,"pH",NA,NA,24.95984,-80.793,NA
"6048",138350,"AOML_FBBB","37",NA,"pH",NA,NA,24.93242,-80.76156,NA
"6049",138365,"AOML_FBBB","38",NA,"pH",NA,NA,24.98486,-80.69842,NA
"6050",138380,"AOML_FBBB","39",NA,"pH",NA,NA,25.00818,-80.64686,NA
"6051",138395,"AOML_FBBB","40",NA,"pH",NA,NA,25.01728,-80.598,NA
"6052",138410,"AOML_FBBB","1",NA,"pH",NA,NA,25.1825,-80.498,NA
"6053",138425,"AOML_FBBB","2",NA,"pH",NA,NA,25.16706,-80.5617,NA
"6054",138440,"AOML_FBBB","3",NA,"pH",NA,NA,25.15084,-80.62168,NA
"6055",138455,"AOML_FBBB","4",NA,"pH",NA,NA,25.13118,-80.67984,NA
"6056",138470,"AOML_FBBB","5",NA,"pH",NA,NA,25.11314,-80.7176,NA
"6057",138485,"AOML_FBBB","6",NA,"pH",NA,NA,25.0662,-80.76214,NA
"6058",138500,"AOML_FBBB","7",NA,"pH",NA,NA,25.11732,-80.79336,NA
"6059",138515,"AOML_FBBB","8",NA,"pH",NA,NA,25.12784,-80.8637,NA
"6060",138530,"AOML_FBBB","10",NA,"pH",NA,NA,25.11034,-80.9965,NA
"6061",138545,"AOML_FBBB","11",NA,"pH",NA,NA,25.07284,-81.00036,NA
"6062",138560,"AOML_FBBB","12",NA,"pH",NA,NA,25.11332,-81.06452,NA
"6063",138575,"AOML_FBBB","13",NA,"pH",NA,NA,25.1123,-81.0996,NA
"6064",138590,"AOML_FBBB","14",NA,"pH",NA,NA,25.03552,-81.029,NA
"6065",138605,"AOML_FBBB","15",NA,"pH",NA,NA,24.9313,-80.9485,NA
"6066",138620,"AOML_FBBB","16",NA,"pH",NA,NA,24.87478,-80.8293,NA
"6067",138635,"AOML_FBBB","17",NA,"pH",NA,NA,24.92128,-80.70692,NA
"6068",138650,"AOML_FBBB","18",NA,"pH",NA,NA,24.97638,-80.6096,NA
"6069",138665,"AOML_FBBB","19",NA,"pH",NA,NA,25.01882,-80.54618,NA
"6070",138680,"AOML_FBBB","20",NA,"pH",NA,NA,25.06682,-80.49086,NA
"6071",138695,"AOML_FBBB","21",NA,"pH",NA,NA,25.11004,-80.51762,NA
"6072",138710,"AOML_FBBB","22",NA,"pH",NA,NA,25.09982,-80.604,NA
"6073",138725,"AOML_FBBB","23",NA,"pH",NA,NA,25.05622,-80.62198,NA
"6074",138740,"AOML_FBBB","24",NA,"pH",NA,NA,25.06352,-80.6676,NA
"6075",138755,"AOML_FBBB","25",NA,"pH",NA,NA,25.05984,-80.71718,NA
"6076",138770,"AOML_FBBB","26",NA,"pH",NA,NA,25.0227,-80.72218,NA
"6077",138785,"AOML_FBBB","27",NA,"pH",NA,NA,25.00666,-80.75018,NA
"6078",138800,"AOML_FBBB","28",NA,"pH",NA,NA,25.00016,-80.78608,NA
"6079",138815,"AOML_FBBB","29",NA,"pH",NA,NA,24.98866,-80.8124,NA
"6080",138830,"AOML_FBBB","30",NA,"pH",NA,NA,24.97622,-80.83608,NA
"6081",138845,"AOML_FBBB","31",NA,"pH",NA,NA,25.01136,-80.86904,NA
"6082",138860,"AOML_FBBB","32",NA,"pH",NA,NA,25.0125,-80.92484,NA
"6083",138875,"AOML_FBBB","33",NA,"pH",NA,NA,25.05218,-80.9177,NA
"6084",138890,"AOML_FBBB","34",NA,"pH",NA,NA,24.9885,-80.95468,NA
"6085",138905,"AOML_FBBB","35",NA,"pH",NA,NA,24.9713,-80.8795,NA
"6086",138920,"AOML_FBBB","36",NA,"pH",NA,NA,24.95866,-80.79252,NA
"6087",138935,"AOML_FBBB","37",NA,"pH",NA,NA,24.93216,-80.76034,NA
"6088",138950,"AOML_FBBB","38",NA,"pH",NA,NA,24.9845,-80.69536,NA
"6089",138965,"AOML_FBBB","39",NA,"pH",NA,NA,25.00734,-80.64468,NA
"6090",138980,"AOML_FBBB","40",NA,"pH",NA,NA,25.01614,-80.597,NA
"6091",138995,"AOML_FBBB","1",NA,"pH",NA,NA,25.18168,-80.49634,NA
"6092",139010,"AOML_FBBB","2",NA,"pH",NA,NA,25.1665,-80.5625,NA
"6093",139025,"AOML_FBBB","3",NA,"pH",NA,NA,25.15066,-80.62102,NA
"6094",139040,"AOML_FBBB","4",NA,"pH",NA,NA,25.13148,-80.67918,NA
"6095",139055,"AOML_FBBB","5",NA,"pH",NA,NA,25.1118,-80.71628,NA
"6096",139070,"AOML_FBBB","6",NA,"pH",NA,NA,25.06682,-80.7592,NA
"6097",139085,"AOML_FBBB","7",NA,"pH",NA,NA,25.11648,-80.79336,NA
"6098",139100,"AOML_FBBB","8",NA,"pH",NA,NA,25.1275,-80.86252,NA
"6099",139115,"AOML_FBBB","9",NA,"pH",NA,NA,25.126,-80.90686,NA
"6100",139130,"AOML_FBBB","10",NA,"pH",NA,NA,25.11,-80.99702,NA
"6101",139145,"AOML_FBBB","11",NA,"pH",NA,NA,25.0719,-80.99856,NA
"6102",139160,"AOML_FBBB","12",NA,"pH",NA,NA,25.11366,-81.06686,NA
"6103",139175,"AOML_FBBB","13",NA,"pH",NA,NA,25.11162,-81.09364,NA
"6104",139190,"AOML_FBBB","14",NA,"pH",NA,NA,25.0337,-81.0285,NA
"6105",139205,"AOML_FBBB","15",NA,"pH",NA,NA,24.93092,-80.9438,NA
"6106",139220,"AOML_FBBB","16",NA,"pH",NA,NA,24.8736,-80.8294,NA
"6107",139235,"AOML_FBBB","17",NA,"pH",NA,NA,24.9215,-80.70828,NA
"6108",139250,"AOML_FBBB","18",NA,"pH",NA,NA,24.97776,-80.611,NA
"6109",139265,"AOML_FBBB","19",NA,"pH",NA,NA,25.01844,-80.54634,NA
"6110",139280,"AOML_FBBB","20",NA,"pH",NA,NA,25.06732,-80.49186,NA
"6111",139295,"AOML_FBBB","21",NA,"pH",NA,NA,25.11012,-80.51612,NA
"6112",139310,"AOML_FBBB","22",NA,"pH",NA,NA,25.09966,-80.60486,NA
"6113",139325,"AOML_FBBB","23",NA,"pH",NA,NA,25.05634,-80.62336,NA
"6114",139340,"AOML_FBBB","24",NA,"pH",NA,NA,25.063,-80.66748,NA
"6115",139355,"AOML_FBBB","25",NA,"pH",NA,NA,25.0605,-80.7172,NA
"6116",139370,"AOML_FBBB","26",NA,"pH",NA,NA,25.02464,-80.72526,NA
"6117",139385,"AOML_FBBB","27",NA,"pH",NA,NA,25.0066,-80.75064,NA
"6118",139400,"AOML_FBBB","28",NA,"pH",NA,NA,25.00154,-80.78644,NA
"6119",139415,"AOML_FBBB","30",NA,"pH",NA,NA,24.97616,-80.83552,NA
"6120",139430,"AOML_FBBB","31",NA,"pH",NA,NA,25.01,-80.86966,NA
"6121",139445,"AOML_FBBB","32",NA,"pH",NA,NA,25.01216,-80.92652,NA
"6122",139460,"AOML_FBBB","33",NA,"pH",NA,NA,25.05292,-80.91864,NA
"6123",139475,"AOML_FBBB","34",NA,"pH",NA,NA,24.98852,-80.95544,NA
"6124",139490,"AOML_FBBB","35",NA,"pH",NA,NA,24.97182,-80.88034,NA
"6125",139505,"AOML_FBBB","36",NA,"pH",NA,NA,24.95868,-80.79146,NA
"6126",139520,"AOML_FBBB","37",NA,"pH",NA,NA,24.93262,-80.76066,NA
"6127",139535,"AOML_FBBB","38",NA,"pH",NA,NA,24.98464,-80.6977,NA
"6128",139550,"AOML_FBBB","39",NA,"pH",NA,NA,25.0066,-80.64478,NA
"6129",139565,"AOML_FBBB","40",NA,"pH",NA,NA,25.0155,-80.59802,NA
"6130",139580,"AOML_FBBB","19",NA,"pH",NA,NA,25.01832,-80.54622,NA
"6131",139595,"AOML_FBBB","20",NA,"pH",NA,NA,25.06716,-80.4929,NA
"6132",139610,"AOML_FBBB","21",NA,"pH",NA,NA,25.11134,-80.51466,NA
"6133",139625,"AOML_FBBB","22",NA,"pH",NA,NA,25.09916,-80.60486,NA
"6134",139640,"AOML_FBBB","23",NA,"pH",NA,NA,25.05682,-80.62134,NA
"6135",139655,"AOML_FBBB","24",NA,"pH",NA,NA,25.062,-80.66668,NA
"6136",139670,"AOML_FBBB","25",NA,"pH",NA,NA,25.0612,-80.71686,NA
"6137",139685,"AOML_FBBB","26",NA,"pH",NA,NA,25.02328,-80.72238,NA
"6138",139700,"AOML_FBBB","27",NA,"pH",NA,NA,25.0056,-80.74856,NA
"6139",139715,"AOML_FBBB","28",NA,"pH",NA,NA,25.00198,-80.78432,NA
"6140",139730,"AOML_FBBB","29",NA,"pH",NA,NA,24.99918,-80.80996,NA
"6141",139745,"AOML_FBBB","30",NA,"pH",NA,NA,24.97492,-80.83562,NA
"6142",139760,"AOML_FBBB","31",NA,"pH",NA,NA,25.00978,-80.86894,NA
"6143",139775,"AOML_FBBB","32",NA,"pH",NA,NA,25.01132,-80.92626,NA
"6144",139790,"AOML_FBBB","33",NA,"pH",NA,NA,25.052,-80.918,NA
"6145",139805,"AOML_FBBB","34",NA,"pH",NA,NA,24.98786,-80.95662,NA
"6146",139820,"AOML_FBBB","35",NA,"pH",NA,NA,24.97182,-80.8813,NA
"6147",139835,"AOML_FBBB","36",NA,"pH",NA,NA,24.9587,-80.793,NA
"6148",139850,"AOML_FBBB","37",NA,"pH",NA,NA,24.93116,-80.76134,NA
"6149",139865,"AOML_FBBB","38",NA,"pH",NA,NA,24.98274,-80.69446,NA
"6150",139880,"AOML_FBBB","39",NA,"pH",NA,NA,25.00796,-80.6471,NA
"6151",139895,"AOML_FBBB","40",NA,"pH",NA,NA,25.016,-80.59934,NA
"6152",139910,"AOML_FBBB","1",NA,"pH",NA,NA,25.18494,-80.4958,NA
"6153",139925,"AOML_FBBB","2",NA,"pH",NA,NA,25.16834,-80.5612,NA
"6154",139940,"AOML_FBBB","3",NA,"pH",NA,NA,25.14938,-80.62078,NA
"6155",139955,"AOML_FBBB","4",NA,"pH",NA,NA,25.13082,-80.67884,NA
"6156",139970,"AOML_FBBB","5",NA,"pH",NA,NA,25.11648,-80.71768,NA
"6157",139985,"AOML_FBBB","6",NA,"pH",NA,NA,25.0681,-80.75996,NA
"6158",140000,"AOML_FBBB","7",NA,"pH",NA,NA,25.1161,-80.7926,NA
"6159",140015,"AOML_FBBB","8",NA,"pH",NA,NA,25.12688,-80.8619,NA
"6160",140030,"AOML_FBBB","9",NA,"pH",NA,NA,25.12714,-80.90872,NA
"6161",140045,"AOML_FBBB","10",NA,"pH",NA,NA,25.11166,-80.99668,NA
"6162",140060,"AOML_FBBB","11",NA,"pH",NA,NA,25.0745,-81.00084,NA
"6163",140075,"AOML_FBBB","12",NA,"pH",NA,NA,25.11284,-81.0639,NA
"6164",140090,"AOML_FBBB","13",NA,"pH",NA,NA,25.1108,-81.0971,NA
"6165",140105,"AOML_FBBB","14",NA,"pH",NA,NA,25.03466,-81.031,NA
"6166",140120,"AOML_FBBB","15",NA,"pH",NA,NA,24.93346,-80.95018,NA
"6167",140135,"AOML_FBBB","16",NA,"pH",NA,NA,24.8743,-80.8302,NA
"6168",140150,"AOML_FBBB","17",NA,"pH",NA,NA,24.91836,-80.70788,NA
"6169",140165,"AOML_FBBB","18",NA,"pH",NA,NA,24.9738,-80.6117,NA
"6170",140180,"AOML_FBBB","1",NA,"pH",NA,NA,25.18148,-80.49692,NA
"6171",140195,"AOML_FBBB","2",NA,"pH",NA,NA,25.16798,-80.562,NA
"6172",140210,"AOML_FBBB","3",NA,"pH",NA,NA,25.15268,-80.61634,NA
"6173",140225,"AOML_FBBB","4",NA,"pH",NA,NA,25.13222,-80.67948,NA
"6174",140240,"AOML_FBBB","5",NA,"pH",NA,NA,25.11426,-80.71696,NA
"6175",140255,"AOML_FBBB","6",NA,"pH",NA,NA,25.06956,-80.75962,NA
"6176",140270,"AOML_FBBB","7",NA,"pH",NA,NA,25.11724,-80.79494,NA
"6177",140285,"AOML_FBBB","8",NA,"pH",NA,NA,25.1275,-80.863,NA
"6178",140300,"AOML_FBBB","9",NA,"pH",NA,NA,25.12676,-80.90716,NA
"6179",140315,"AOML_FBBB","10",NA,"pH",NA,NA,25.11754,-80.995,NA
"6180",140330,"AOML_FBBB","11",NA,"pH",NA,NA,25.07432,-80.99864,NA
"6181",140345,"AOML_FBBB","12",NA,"pH",NA,NA,25.11164,-81.06642,NA
"6182",140360,"AOML_FBBB","13",NA,"pH",NA,NA,25.113,-81.09999,NA
"6183",140375,"AOML_FBBB","14",NA,"pH",NA,NA,25.0336,-81.0295,NA
"6184",140390,"AOML_FBBB","15",NA,"pH",NA,NA,24.93096,-80.95038,NA
"6185",140405,"AOML_FBBB","16",NA,"pH",NA,NA,24.87566,-80.831,NA
"6186",140420,"AOML_FBBB","17",NA,"pH",NA,NA,24.92186,-80.7081,NA
"6187",140435,"AOML_FBBB","18",NA,"pH",NA,NA,24.97784,-80.612,NA
"6188",140450,"AOML_FBBB","19",NA,"pH",NA,NA,25.01862,-80.54638,NA
"6189",140465,"AOML_FBBB","20",NA,"pH",NA,NA,25.06694,-80.49306,NA
"6190",140480,"AOML_FBBB","19",NA,"pH",NA,NA,25.02082,-80.549,NA
"6191",140495,"AOML_FBBB","21",NA,"pH",NA,NA,25.1104,-80.51488,NA
"6192",140510,"AOML_FBBB","22",NA,"pH",NA,NA,25.09944,-80.60324,NA
"6193",140525,"AOML_FBBB","23",NA,"pH",NA,NA,25.05674,-80.6242,NA
"6194",140540,"AOML_FBBB","24",NA,"pH",NA,NA,25.06316,-80.66736,NA
"6195",140555,"AOML_FBBB","25",NA,"pH",NA,NA,25.05866,-80.71636,NA
"6196",140570,"AOML_FBBB","26",NA,"pH",NA,NA,25.02346,-80.72262,NA
"6197",140585,"AOML_FBBB","27",NA,"pH",NA,NA,25.00672,-80.75,NA
"6198",140600,"AOML_FBBB","28",NA,"pH",NA,NA,25.00114,-80.78518,NA
"6199",140615,"AOML_FBBB","29",NA,"pH",NA,NA,24.997,-80.81136,NA
"6200",140630,"AOML_FBBB","30",NA,"pH",NA,NA,24.9773,-80.83548,NA
"6201",140645,"AOML_FBBB","31",NA,"pH",NA,NA,25.01038,-80.86954,NA
"6202",140660,"AOML_FBBB","32",NA,"pH",NA,NA,25.0118,-80.9255,NA
"6203",140675,"AOML_FBBB","33",NA,"pH",NA,NA,25.05284,-80.91886,NA
"6204",140690,"AOML_FBBB","34",NA,"pH",NA,NA,24.98734,-80.95534,NA
"6205",140705,"AOML_FBBB","35",NA,"pH",NA,NA,24.9687,-80.8805,NA
"6206",140720,"AOML_FBBB","36",NA,"pH",NA,NA,24.95834,-80.79218,NA
"6207",140735,"AOML_FBBB","37",NA,"pH",NA,NA,24.93232,-80.7605,NA
"6208",140750,"AOML_FBBB","38",NA,"pH",NA,NA,24.9835,-80.6957,NA
"6209",140765,"AOML_FBBB","39",NA,"pH",NA,NA,25.00666,-80.6455,NA
"6210",140780,"AOML_FBBB","40",NA,"pH",NA,NA,25.01636,-80.59768,NA
"6211",140795,"AOML_FBBB","1",NA,"pH",NA,NA,25.18192,-80.49742,NA
"6212",140810,"AOML_FBBB","2",NA,"pH",NA,NA,25.1679,-80.56204,NA
"6213",140825,"AOML_FBBB","3",NA,"pH",NA,NA,25.15066,-80.62086,NA
"6214",140840,"AOML_FBBB","4",NA,"pH",NA,NA,25.13098,-80.67946,NA
"6215",140855,"AOML_FBBB","5",NA,"pH",NA,NA,25.11366,-80.71702,NA
"6216",140870,"AOML_FBBB","6",NA,"pH",NA,NA,25.06854,-80.76164,NA
"6217",140885,"AOML_FBBB","7",NA,"pH",NA,NA,25.117,-80.79368,NA
"6218",140900,"AOML_FBBB","8",NA,"pH",NA,NA,25.12816,-80.86418,NA
"6219",140915,"AOML_FBBB","9",NA,"pH",NA,NA,25.12614,-80.90796,NA
"6220",140930,"AOML_FBBB","10",NA,"pH",NA,NA,25.11134,-80.99702,NA
"6221",140945,"AOML_FBBB","11",NA,"pH",NA,NA,25.0735,-80.99932,NA
"6222",140960,"AOML_FBBB","12",NA,"pH",NA,NA,25.11298,-81.06492,NA
"6223",140975,"AOML_FBBB","13",NA,"pH",NA,NA,25.11338,-81.0968,NA
"6224",140990,"AOML_FBBB","14",NA,"pH",NA,NA,25.03164,-81.02862,NA
"6225",141005,"AOML_FBBB","15",NA,"pH",NA,NA,24.9324,-80.95034,NA
"6226",141020,"AOML_FBBB","16",NA,"pH",NA,NA,24.8742,-80.82924,NA
"6227",141035,"AOML_FBBB","17",NA,"pH",NA,NA,24.921,-80.70722,NA
"6228",141050,"AOML_FBBB","18",NA,"pH",NA,NA,24.97554,-80.6105,NA
"6229",141065,"AOML_FBBB","19",NA,"pH",NA,NA,25.02096,-80.55098,NA
"6230",141080,"AOML_FBBB","20",NA,"pH",NA,NA,25.06724,-80.49262,NA
"6231",141095,"AOML_FBBB","21",NA,"pH",NA,NA,25.11178,-80.516,NA
"6232",141110,"AOML_FBBB","22",NA,"pH",NA,NA,25.10016,-80.6045,NA
"6233",141125,"AOML_FBBB","23",NA,"pH",NA,NA,25.05574,-80.625,NA
"6234",141140,"AOML_FBBB","24",NA,"pH",NA,NA,25.0625,-80.668,NA
"6235",141155,"AOML_FBBB","25",NA,"pH",NA,NA,25.05884,-80.71734,NA
"6236",141170,"AOML_FBBB","26",NA,"pH",NA,NA,25.0228,-80.72218,NA
"6237",141185,"AOML_FBBB","27",NA,"pH",NA,NA,25.00576,-80.7501,NA
"6238",141200,"AOML_FBBB","28",NA,"pH",NA,NA,25.00002,-80.7859,NA
"6239",141215,"AOML_FBBB","29",NA,"pH",NA,NA,24.9975,-80.8112,NA
"6240",141230,"AOML_FBBB","30",NA,"pH",NA,NA,24.97616,-80.83584,NA
"6241",141245,"AOML_FBBB","31",NA,"pH",NA,NA,25.01022,-80.86938,NA
"6242",141260,"AOML_FBBB","32",NA,"pH",NA,NA,25.0105,-80.92884,NA
"6243",141275,"AOML_FBBB","33",NA,"pH",NA,NA,25.05264,-80.91936,NA
"6244",141290,"AOML_FBBB","34",NA,"pH",NA,NA,24.98648,-80.95396,NA
"6245",141305,"AOML_FBBB","35",NA,"pH",NA,NA,24.9725,-80.87962,NA
"6246",141320,"AOML_FBBB","36",NA,"pH",NA,NA,24.9592,-80.7918,NA
"6247",141335,"AOML_FBBB","37",NA,"pH",NA,NA,24.9322,-80.76016,NA
"6248",141350,"AOML_FBBB","38",NA,"pH",NA,NA,24.98464,-80.69638,NA
"6249",141365,"AOML_FBBB","39",NA,"pH",NA,NA,25.0076,-80.64586,NA
"6250",141380,"AOML_FBBB","40",NA,"pH",NA,NA,25.0161,-80.5969,NA
"6251",141395,"AOML_FBBB","1",NA,"pH",NA,NA,25.18328,-80.4956,NA
"6252",141410,"AOML_FBBB","2",NA,"pH",NA,NA,25.16756,-80.5617,NA
"6253",141425,"AOML_FBBB","3",NA,"pH",NA,NA,25.15118,-80.62012,NA
"6254",141440,"AOML_FBBB","4",NA,"pH",NA,NA,25.13216,-80.67922,NA
"6255",141455,"AOML_FBBB","5",NA,"pH",NA,NA,25.11414,-80.71802,NA
"6256",141470,"AOML_FBBB","6",NA,"pH",NA,NA,25.06884,-80.7602,NA
"6257",141485,"AOML_FBBB","7",NA,"pH",NA,NA,25.11746,-80.79366,NA
"6258",141500,"AOML_FBBB","8",NA,"pH",NA,NA,25.1275,-80.8637,NA
"6259",141515,"AOML_FBBB","9",NA,"pH",NA,NA,25.12708,-80.90552,NA
"6260",141530,"AOML_FBBB","10",NA,"pH",NA,NA,25.11882,-80.995,NA
"6261",141545,"AOML_FBBB","11",NA,"pH",NA,NA,25.074,-81.001,NA
"6262",141560,"AOML_FBBB","12",NA,"pH",NA,NA,25.11148,-81.0657,NA
"6263",141575,"AOML_FBBB","13",NA,"pH",NA,NA,25.11278,-81.09862,NA
"6264",141590,"AOML_FBBB","14",NA,"pH",NA,NA,25.0322,-81.03066,NA
"6265",141605,"AOML_FBBB","15",NA,"pH",NA,NA,24.9304,-80.95002,NA
"6266",141620,"AOML_FBBB","16",NA,"pH",NA,NA,24.87618,-80.82886,NA
"6267",141635,"AOML_FBBB","17",NA,"pH",NA,NA,24.92216,-80.70468,NA
"6268",141650,"AOML_FBBB","18",NA,"pH",NA,NA,24.97622,-80.61128,NA
"6269",141665,"AOML_FBBB","19",NA,"pH",NA,NA,25.02096,-80.55098,NA
"6270",141680,"AOML_FBBB","20",NA,"pH",NA,NA,25.068,-80.4926,NA
"6271",141695,"AOML_FBBB","21",NA,"pH",NA,NA,25.1102,-80.51444,NA
"6272",141710,"AOML_FBBB","22",NA,"pH",NA,NA,25.1,-80.604,NA
"6273",141725,"AOML_FBBB","23",NA,"pH",NA,NA,25.05634,-80.6237,NA
"6274",141740,"AOML_FBBB","24",NA,"pH",NA,NA,25.0622,-80.66718,NA
"6275",141755,"AOML_FBBB","25",NA,"pH",NA,NA,25.0595,-80.71644,NA
"6276",141770,"AOML_FBBB","26",NA,"pH",NA,NA,25.0203,-80.71982,NA
"6277",141785,"AOML_FBBB","27",NA,"pH",NA,NA,25.00558,-80.7485,NA
"6278",141800,"AOML_FBBB","28",NA,"pH",NA,NA,24.99938,-80.78534,NA
"6279",141815,"AOML_FBBB","29",NA,"pH",NA,NA,24.99848,-80.81494,NA
"6280",141830,"AOML_FBBB","30",NA,"pH",NA,NA,24.9765,-80.83552,NA
"6281",141845,"AOML_FBBB","31",NA,"pH",NA,NA,25.01068,-80.86984,NA
"6282",141860,"AOML_FBBB","32",NA,"pH",NA,NA,25.01216,-80.92502,NA
"6283",141875,"AOML_FBBB","33",NA,"pH",NA,NA,25.0525,-80.92018,NA
"6284",141890,"AOML_FBBB","34",NA,"pH",NA,NA,24.9855,-80.9542,NA
"6285",141905,"AOML_FBBB","35",NA,"pH",NA,NA,24.9701,-80.8794,NA
"6286",141920,"AOML_FBBB","36",NA,"pH",NA,NA,24.95806,-80.7918,NA
"6287",141935,"AOML_FBBB","37",NA,"pH",NA,NA,24.93216,-80.76008,NA
"6288",141950,"AOML_FBBB","38",NA,"pH",NA,NA,24.9835,-80.69526,NA
"6289",141965,"AOML_FBBB","39",NA,"pH",NA,NA,25.00734,-80.64484,NA
"6290",141980,"AOML_FBBB","40",NA,"pH",NA,NA,25.0153,-80.59676,NA
"6291",141995,"AOML_FBBB","1",NA,"pH",NA,NA,25.18184,-80.49752,NA
"6292",142010,"AOML_FBBB","2",NA,"pH",NA,NA,25.16638,-80.5623,NA
"6293",142025,"AOML_FBBB","3",NA,"pH",NA,NA,25.14996,-80.62126,NA
"6294",142040,"AOML_FBBB","4",NA,"pH",NA,NA,25.1324,-80.67982,NA
"6295",142055,"AOML_FBBB","5",NA,"pH",NA,NA,25.1132,-80.71714,NA
"6296",142070,"AOML_FBBB","6",NA,"pH",NA,NA,25.06826,-80.76102,NA
"6297",142085,"AOML_FBBB","7",NA,"pH",NA,NA,25.11686,-80.795,NA
"6298",142100,"AOML_FBBB","8",NA,"pH",NA,NA,25.1275,-80.8631,NA
"6299",142115,"AOML_FBBB","9",NA,"pH",NA,NA,25.1265,-80.90756,NA
"6300",142130,"AOML_FBBB","10",NA,"pH",NA,NA,25.1168,-80.99812,NA
"6301",142145,"AOML_FBBB","11",NA,"pH",NA,NA,25.0745,-81.00118,NA
"6302",142160,"AOML_FBBB","12",NA,"pH",NA,NA,25.11222,-81.0663,NA
"6303",142175,"AOML_FBBB","13",NA,"pH",NA,NA,25.11362,-81.09694,NA
"6304",142190,"AOML_FBBB","14",NA,"pH",NA,NA,25.0377,-81.02754,NA
"6305",142205,"AOML_FBBB","15",NA,"pH",NA,NA,24.9322,-80.94742,NA
"6306",142220,"AOML_FBBB","16",NA,"pH",NA,NA,24.8745,-80.8291,NA
"6307",142235,"AOML_FBBB","17",NA,"pH",NA,NA,24.92216,-80.70736,NA
"6308",142250,"AOML_FBBB","18",NA,"pH",NA,NA,24.97706,-80.60994,NA
"6309",142265,"AOML_FBBB","19",NA,"pH",NA,NA,25.019,-80.54802,NA
"6310",142280,"AOML_FBBB","20",NA,"pH",NA,NA,25.0685,-80.49362,NA
"6311",142295,"AOML_FBBB","21",NA,"pH",NA,NA,25.11144,-80.5153,NA
