"","X","datetime","source","site","analyte","value","units","latitude","longitude","sample_depth"
"1826","...143183","'08/22/2007'","BROWARD","10","Ammonia_plus_Ammonium",0.029,"mg/l",NA,NA,0.5
"1827","...143191","'08/22/2007'","BROWARD","28","Ammonia_plus_Ammonium",0.339,"mg/l",NA,NA,0.5
"1828","...143199","'08/22/2007'","BROWARD","49","Ammonia_plus_Ammonium",0.051,"mg/l",NA,NA,0.5
"1829","...143213","'08/22/2007'","BROWARD","4","Ammonia_plus_Ammonium",0.199,"mg/l",NA,NA,0.5
"1830","...143224","'08/22/2007'","BROWARD","4","Ammonia_plus_Ammonium",0.198,"mg/l",NA,NA,0.5
"1831","...143229","'08/22/2007'","BROWARD","38","Ammonia_plus_Ammonium",0.016,"mg/l",NA,NA,0.5
"1832","...143247","'08/22/2007'","BROWARD","31","Ammonia_plus_Ammonium",0.16,"mg/l",NA,NA,0.5
"1833","...143252","'08/22/2007'","BROWARD","3","Ammonia_plus_Ammonium",0.184,"mg/l",NA,NA,0.5
"1834","...143270","'08/22/2007'","BROWARD","39","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1835","...143274","'08/22/2007'","BROWARD","40","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1836","...143285","'08/22/2007'","BROWARD","25","Ammonia_plus_Ammonium",0.111,"mg/l",NA,NA,0.5
"1837","...143297","'08/22/2007'","BROWARD","24","Ammonia_plus_Ammonium",0.05,"mg/l",NA,NA,0.5
"1838","...143310","'08/22/2007'","BROWARD","40","Ammonia_plus_Ammonium",0.029,"mg/l",NA,NA,0.5
"1839","...143319","'08/22/2007'","BROWARD","2","Ammonia_plus_Ammonium",0.03,"mg/l",NA,NA,0.5
"1840","...143327","'08/22/2007'","BROWARD","41","Ammonia_plus_Ammonium",0.022,"mg/l",NA,NA,0.5
"1841","...143342","'08/22/2007'","BROWARD","26","Ammonia_plus_Ammonium",0.09,"mg/l",NA,NA,0.5
"1842","...143350","'08/22/2007'","BROWARD","27","Ammonia_plus_Ammonium",0.134,"mg/l",NA,NA,0.5
"1843","...143363","'08/22/2007'","BROWARD","110","Ammonia_plus_Ammonium",0.071,"mg/l",NA,NA,0.5
"1844","...143380","'08/22/2007'","BROWARD","27","Ammonia_plus_Ammonium",0.127,"mg/l",NA,NA,0.5
"1845","...143392","'08/21/2007'","BROWARD","114","Ammonia_plus_Ammonium",0.033,"mg/l",NA,NA,0.5
"1846","...143400","'08/21/2007'","BROWARD","114","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1847","...143412","'08/21/2007'","BROWARD","32","Ammonia_plus_Ammonium",0.149,"mg/l",NA,NA,0.5
"1848","...143421","'08/21/2007'","BROWARD","29","Ammonia_plus_Ammonium",0.647,"mg/l",NA,NA,0.5
"1849","...143435","'08/21/2007'","BROWARD","23","Ammonia_plus_Ammonium",0.314,"mg/l",NA,NA,0.5
"1850","...143446","'08/20/2007'","BROWARD","37","Ammonia_plus_Ammonium",0.015,"mg/l",NA,NA,0.5
"1851","...143455","'08/20/2007'","BROWARD","36","Ammonia_plus_Ammonium",0.016,"mg/l",NA,NA,0.5
"1852","...143463","'08/20/2007'","BROWARD","21","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1853","...143476","'08/20/2007'","BROWARD","111","Ammonia_plus_Ammonium",0.024,"mg/l",NA,NA,0.5
"1854","...143488","'08/20/2007'","BROWARD","35","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1855","...143500","'08/20/2007'","BROWARD","112","Ammonia_plus_Ammonium",0.04,"mg/l",NA,NA,0.5
"1856","...143511","'08/20/2007'","BROWARD","20","Ammonia_plus_Ammonium",0.074,"mg/l",NA,NA,0.5
"1857","...143514","'08/20/2007'","BROWARD","35","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1858","...143534","'08/20/2007'","BROWARD","90","Ammonia_plus_Ammonium",0.059,"mg/l",NA,NA,0.5
"1859","...143543","'08/20/2007'","BROWARD","5","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1860","...143553","'08/20/2007'","BROWARD","34","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1861","...143558","'08/20/2007'","BROWARD","90","Ammonia_plus_Ammonium",0.074,"mg/l",NA,NA,0.5
"1862","...143571","'08/20/2007'","BROWARD","33","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1863","...143590","'08/20/2007'","BROWARD","6","Ammonia_plus_Ammonium",0.061,"mg/l",NA,NA,0.5
"1864","...143598","'08/20/2007'","BROWARD","17","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1865","...143608","'08/20/2007'","BROWARD","1","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1866","...143621","'08/20/2007'","BROWARD","64","Ammonia_plus_Ammonium",0.038,"mg/l",NA,NA,0.5
"1867","...143634","'08/20/2007'","BROWARD","7","Ammonia_plus_Ammonium",0.026,"mg/l",NA,NA,0.5
"1868","...143638","'08/20/2007'","BROWARD","16","Ammonia_plus_Ammonium",0.108,"mg/l",NA,NA,0.5
"1869","...143656","'08/20/2007'","BROWARD","11","Ammonia_plus_Ammonium",0.055,"mg/l",NA,NA,0.5
"1870","...143665","'08/20/2007'","BROWARD","11","Ammonia_plus_Ammonium",0.065,"mg/l",NA,NA,0.5
"1871","...143671","'08/20/2007'","BROWARD","15","Ammonia_plus_Ammonium",0.083,"mg/l",NA,NA,0.5
"1872","...143688","'08/20/2007'","BROWARD","12","Ammonia_plus_Ammonium",0.086,"mg/l",NA,NA,0.5
"1873","...143700","'08/20/2007'","BROWARD","14","Ammonia_plus_Ammonium",0.216,"mg/l",NA,NA,0.5
"1874","...143703","'08/20/2007'","BROWARD","19","Ammonia_plus_Ammonium",0.114,"mg/l",NA,NA,0.5
"1875","...143719","'05/16/2007'","BROWARD","20","Ammonia_plus_Ammonium",0.034,"mg/l",NA,NA,0.5
"1876","...143724","'05/16/2007'","BROWARD","22","Ammonia_plus_Ammonium",0.453,"mg/l",NA,NA,0.5
"1877","...143737","'05/16/2007'","BROWARD","90","Ammonia_plus_Ammonium",0.022,"mg/l",NA,NA,0.5
"1878","...143745","'05/16/2007'","BROWARD","90","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1879","...143766","'05/16/2007'","BROWARD","10","Ammonia_plus_Ammonium",0.021,"mg/l",NA,NA,0.5
"1880","...143774","'05/16/2007'","BROWARD","28","Ammonia_plus_Ammonium",0.379,"mg/l",NA,NA,0.5
"1881","...143782","'05/16/2007'","BROWARD","19","Ammonia_plus_Ammonium",0.054,"mg/l",NA,NA,0.5
"1882","...143789","'05/16/2007'","BROWARD","49","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1883","...143809","'05/16/2007'","BROWARD","31","Ammonia_plus_Ammonium",0.116,"mg/l",NA,NA,0.5
"1884","...143812","'05/16/2007'","BROWARD","15","Ammonia_plus_Ammonium",0.023,"mg/l",NA,NA,0.5
"1885","...143823","'05/16/2007'","BROWARD","38","Ammonia_plus_Ammonium",0.016,"mg/l",NA,NA,0.5
"1886","...143836","'05/16/2007'","BROWARD","16","Ammonia_plus_Ammonium",0.078,"mg/l",NA,NA,0.5
"1887","...143846","'05/16/2007'","BROWARD","25","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1888","...143859","'05/16/2007'","BROWARD","40","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1889","...143866","'05/16/2007'","BROWARD","64","Ammonia_plus_Ammonium",0.106,"mg/l",NA,NA,0.5
"1890","...143877","'05/16/2007'","BROWARD","40","Ammonia_plus_Ammonium",0.015,"mg/l",NA,NA,0.5
"1891","...143894","'05/16/2007'","BROWARD","24","Ammonia_plus_Ammonium",0.04,"mg/l",NA,NA,0.5
"1892","...143901","'05/16/2007'","BROWARD","17","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1893","...143911","'05/16/2007'","BROWARD","26","Ammonia_plus_Ammonium",0.022,"mg/l",NA,NA,0.5
"1894","...143925","'05/16/2007'","BROWARD","41","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1895","...143937","'05/16/2007'","BROWARD","27","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1896","...143944","'05/16/2007'","BROWARD","27","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1897","...143964","'05/16/2007'","BROWARD","21","Ammonia_plus_Ammonium",0.121,"mg/l",NA,NA,0.5
"1898","...143974","'05/15/2007'","BROWARD","29","Ammonia_plus_Ammonium",0.555,"mg/l",NA,NA,0.5
"1899","...143983","'05/15/2007'","BROWARD","114","Ammonia_plus_Ammonium",0.092,"mg/l",NA,NA,0.5
"1900","...143991","'05/15/2007'","BROWARD","114","Ammonia_plus_Ammonium",0.082,"mg/l",NA,NA,0.5
"1901","...144008","'05/15/2007'","BROWARD","32","Ammonia_plus_Ammonium",0.166,"mg/l",NA,NA,0.5
"1902","...144016","'05/15/2007'","BROWARD","23","Ammonia_plus_Ammonium",0.546,"mg/l",NA,NA,0.5
"1903","...144027","'05/14/2007'","BROWARD","89","Ammonia_plus_Ammonium",0.055,"mg/l",NA,NA,0.5
"1904","...144038","'05/14/2007'","BROWARD","8","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1905","...144049","'05/14/2007'","BROWARD","111","Ammonia_plus_Ammonium",0.035,"mg/l",NA,NA,0.5
"1906","...144058","'05/14/2007'","BROWARD","37","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1907","...144067","'05/14/2007'","BROWARD","112","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1908","...144083","'05/14/2007'","BROWARD","36","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1909","...144089","'05/14/2007'","BROWARD","4","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1910","...144107","'05/14/2007'","BROWARD","5","Ammonia_plus_Ammonium",0.021,"mg/l",NA,NA,0.5
"1911","...144109","'05/14/2007'","BROWARD","4","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1912","...144121","'05/14/2007'","BROWARD","35","Ammonia_plus_Ammonium",0.015,"mg/l",NA,NA,0.5
"1913","...144136","'05/14/2007'","BROWARD","3","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1914","...144148","'05/14/2007'","BROWARD","35","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1915","...144154","'05/14/2007'","BROWARD","6","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1916","...144171","'05/14/2007'","BROWARD","34","Ammonia_plus_Ammonium",0.019,"mg/l",NA,NA,0.5
"1917","...144178","'05/14/2007'","BROWARD","7","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1918","...144190","'05/14/2007'","BROWARD","2","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1919","...144200","'05/14/2007'","BROWARD","33","Ammonia_plus_Ammonium",0.026,"mg/l",NA,NA,0.5
"1920","...144207","'05/14/2007'","BROWARD","11","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1921","...144222","'05/14/2007'","BROWARD","11","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1922","...144239","'05/14/2007'","BROWARD","12","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1923","...144249","'05/14/2007'","BROWARD","1","Ammonia_plus_Ammonium",0.023,"mg/l",NA,NA,0.5
"1924","...144260","'05/14/2007'","BROWARD","110","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1925","...144267","'05/14/2007'","BROWARD","14","Ammonia_plus_Ammonium",0.043,"mg/l",NA,NA,0.5
"1926","...144280","'02/21/2007'","BROWARD","22","Ammonia_plus_Ammonium",0.575,"mg/l",NA,NA,0.5
"1927","...144294","'02/21/2007'","BROWARD","10","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1928","...144297","'02/21/2007'","BROWARD","28","Ammonia_plus_Ammonium",0.14,"mg/l",NA,NA,0.5
"1929","...144316","'02/21/2007'","BROWARD","31","Ammonia_plus_Ammonium",0.193,"mg/l",NA,NA,0.5
"1930","...144325","'02/21/2007'","BROWARD","49","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1931","...144335","'02/21/2007'","BROWARD","20","Ammonia_plus_Ammonium",0.019,"mg/l",NA,NA,0.5
"1932","...144344","'02/21/2007'","BROWARD","38","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1933","...144355","'02/21/2007'","BROWARD","25","Ammonia_plus_Ammonium",0.071,"mg/l",NA,NA,0.5
"1934","...144362","'02/21/2007'","BROWARD","90","Ammonia_plus_Ammonium",0.021,"mg/l",NA,NA,0.5
"1935","...144381","'02/21/2007'","BROWARD","39","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1936","...144392","'02/21/2007'","BROWARD","90","Ammonia_plus_Ammonium",0.031,"mg/l",NA,NA,0.5
"1937","...144396","'02/21/2007'","BROWARD","24","Ammonia_plus_Ammonium",0.015,"mg/l",NA,NA,0.5
"1938","...144410","'02/21/2007'","BROWARD","40","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1939","...144421","'02/21/2007'","BROWARD","19","Ammonia_plus_Ammonium",0.022,"mg/l",NA,NA,0.5
"1940","...144432","'02/21/2007'","BROWARD","40","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1941","...144443","'02/21/2007'","BROWARD","15","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1942","...144452","'02/21/2007'","BROWARD","26","Ammonia_plus_Ammonium",0.056,"mg/l",NA,NA,0.5
"1943","...144469","'02/21/2007'","BROWARD","27","Ammonia_plus_Ammonium",0.119,"mg/l",NA,NA,0.5
"1944","...144479","'02/21/2007'","BROWARD","16","Ammonia_plus_Ammonium",0.082,"mg/l",NA,NA,0.5
"1945","...144489","'02/21/2007'","BROWARD","41","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1946","...144497","'02/21/2007'","BROWARD","27","Ammonia_plus_Ammonium",0.116,"mg/l",NA,NA,0.5
"1947","...144514","'02/21/2007'","BROWARD","64","Ammonia_plus_Ammonium",0.086,"mg/l",NA,NA,0.5
"1948","...144518","'02/21/2007'","BROWARD","17","Ammonia_plus_Ammonium",0.027,"mg/l",NA,NA,0.5
"1949","...144528","'02/21/2007'","BROWARD","21","Ammonia_plus_Ammonium",0.339,"mg/l",NA,NA,0.5
"1950","...144541","'02/20/2007'","BROWARD","29","Ammonia_plus_Ammonium",0.568,"mg/l",NA,NA,0.5
"1951","...144557","'02/20/2007'","BROWARD","114","Ammonia_plus_Ammonium",0.304,"mg/l",NA,NA,0.5
"1952","...144566","'02/20/2007'","BROWARD","114","Ammonia_plus_Ammonium",0.321,"mg/l",NA,NA,0.5
"1953","...144573","'02/20/2007'","BROWARD","32","Ammonia_plus_Ammonium",0.174,"mg/l",NA,NA,0.5
"1954","...144588","'02/20/2007'","BROWARD","23","Ammonia_plus_Ammonium",0.584,"mg/l",NA,NA,0.5
"1955","...144601","'02/19/2007'","BROWARD","37","Ammonia_plus_Ammonium",0.023,"mg/l",NA,NA,0.5
"1956","...144608","'02/19/2007'","BROWARD","111","Ammonia_plus_Ammonium",0.072,"mg/l",NA,NA,0.5
"1957","...144623","'02/19/2007'","BROWARD","112","Ammonia_plus_Ammonium",0.056,"mg/l",NA,NA,0.5
"1958","...144626","'02/19/2007'","BROWARD","36","Ammonia_plus_Ammonium",0.033,"mg/l",NA,NA,0.5
"1959","...144643","'02/19/2007'","BROWARD","5","Ammonia_plus_Ammonium",0.052,"mg/l",NA,NA,0.5
"1960","...144657","'02/19/2007'","BROWARD","8","Ammonia_plus_Ammonium",0.055,"mg/l",NA,NA,0.5
"1961","...144666","'02/19/2007'","BROWARD","35","Ammonia_plus_Ammonium",0.034,"mg/l",NA,NA,0.5
"1962","...144670","'02/19/2007'","BROWARD","35","Ammonia_plus_Ammonium",0.021,"mg/l",NA,NA,0.5
"1963","...144685","'02/19/2007'","BROWARD","89","Ammonia_plus_Ammonium",0.087,"mg/l",NA,NA,0.5
"1964","...144691","'02/19/2007'","BROWARD","6","Ammonia_plus_Ammonium",0.093,"mg/l",NA,NA,0.5
"1965","...144703","'02/19/2007'","BROWARD","34","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1966","...144718","'02/19/2007'","BROWARD","33","Ammonia_plus_Ammonium",0.022,"mg/l",NA,NA,0.5
"1967","...144732","'02/19/2007'","BROWARD","7","Ammonia_plus_Ammonium",0.058,"mg/l",NA,NA,0.5
"1968","...144742","'02/19/2007'","BROWARD","4","Ammonia_plus_Ammonium",0.392,"mg/l",NA,NA,0.5
"1969","...144746","'02/19/2007'","BROWARD","4","Ammonia_plus_Ammonium",0.398,"mg/l",NA,NA,0.5
"1970","...144762","'02/19/2007'","BROWARD","11","Ammonia_plus_Ammonium",0.046,"mg/l",NA,NA,0.5
"1971","...144771","'02/19/2007'","BROWARD","3","Ammonia_plus_Ammonium",0.193,"mg/l",NA,NA,0.5
"1972","...144785","'02/19/2007'","BROWARD","1","Ammonia_plus_Ammonium",0.038,"mg/l",NA,NA,0.5
"1973","...144798","'02/19/2007'","BROWARD","11","Ammonia_plus_Ammonium",0.038,"mg/l",NA,NA,0.5
"1974","...144811","'02/19/2007'","BROWARD","12","Ammonia_plus_Ammonium",0.059,"mg/l",NA,NA,0.5
"1975","...144819","'02/19/2007'","BROWARD","2","Ammonia_plus_Ammonium",0.024,"mg/l",NA,NA,0.5
"1976","...144827","'02/19/2007'","BROWARD","110","Ammonia_plus_Ammonium",0.024,"mg/l",NA,NA,0.5
"1977","...144835","'02/19/2007'","BROWARD","14","Ammonia_plus_Ammonium",0.225,"mg/l",NA,NA,0.5
"1978","...144854","'11/30/2006'","BROWARD","31","Ammonia_plus_Ammonium",0.135,"mg/l",NA,NA,0.5
"1979","...144866","'11/30/2006'","BROWARD","21","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1980","...144875","'11/30/2006'","BROWARD","22","Ammonia_plus_Ammonium",0.548,"mg/l",NA,NA,0.5
"1981","...144899","'11/30/2006'","BROWARD","28","Ammonia_plus_Ammonium",0.211,"mg/l",NA,NA,0.5
"1982","...144948","'11/30/2006'","BROWARD","17","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1983","...144952","'11/30/2006'","BROWARD","27","Ammonia_plus_Ammonium",0.091,"mg/l",NA,NA,0.5
"1984","...144986","'11/30/2006'","BROWARD","27","Ammonia_plus_Ammonium",0.098,"mg/l",NA,NA,0.5
"1985","...145158","'11/29/2006'","BROWARD","4","Ammonia_plus_Ammonium",0.341,"mg/l",NA,NA,0.5
"1986","...145167","'11/29/2006'","BROWARD","4","Ammonia_plus_Ammonium",0.286,"mg/l",NA,NA,0.5
"1987","...145188","'11/29/2006'","BROWARD","6","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1988","...145204","'11/29/2006'","BROWARD","3","Ammonia_plus_Ammonium",0.146,"mg/l",NA,NA,0.5
"1989","...145226","'11/29/2006'","BROWARD","7","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1990","...145228","'11/29/2006'","BROWARD","2","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1991","...145266","'11/29/2006'","BROWARD","110","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1992","...145269","'11/29/2006'","BROWARD","12","Ammonia_plus_Ammonium",0.028,"mg/l",NA,NA,0.5
"1993","...145298","'11/29/2006'","BROWARD","8","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1994","...145310","'11/29/2006'","BROWARD","14","Ammonia_plus_Ammonium",0.46,"mg/l",NA,NA,0.5
"1995","...145315","'11/29/2006'","BROWARD","89","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"1996","...145331","'11/28/2006'","BROWARD","29","Ammonia_plus_Ammonium",0.473,"mg/l",NA,NA,0.5
"1997","...145342","'11/28/2006'","BROWARD","29","Ammonia_plus_Ammonium",0.517,"mg/l",NA,NA,0.5
"1998","...145348","'11/28/2006'","BROWARD","114","Ammonia_plus_Ammonium",0.333,"mg/l",NA,NA,0.5
"1999","...145364","'11/28/2006'","BROWARD","32","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"2000","...145368","'11/28/2006'","BROWARD","23","Ammonia_plus_Ammonium",0.446,"mg/l",NA,NA,0.5
"2001","...145385","'08/24/2006'","BROWARD","20","Ammonia_plus_Ammonium",0.2,"mg/l",NA,NA,0.5
"2002","...145389","'08/24/2006'","BROWARD","10","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"2003","...145407","'08/24/2006'","BROWARD","28","Ammonia_plus_Ammonium",0.083,"mg/l",NA,NA,0.5
"2004","...145412","'08/24/2006'","BROWARD","90","Ammonia_plus_Ammonium",0.13,"mg/l",NA,NA,0.5
"2005","...145423","'08/24/2006'","BROWARD","90","Ammonia_plus_Ammonium",0.135,"mg/l",NA,NA,0.5
"2006","...145441","'08/24/2006'","BROWARD","49","Ammonia_plus_Ammonium",0.036,"mg/l",NA,NA,0.5
"2007","...145444","'08/24/2006'","BROWARD","31","Ammonia_plus_Ammonium",0.2,"mg/l",NA,NA,0.5
"2008","...145456","'08/24/2006'","BROWARD","38","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"2009","...145476","'08/24/2006'","BROWARD","15","Ammonia_plus_Ammonium",0.064,"mg/l",NA,NA,0.5
"2010","...145490","'08/24/2006'","BROWARD","16","Ammonia_plus_Ammonium",0.199,"mg/l",NA,NA,0.5
"2011","...145505","'08/24/2006'","BROWARD","22","Ammonia_plus_Ammonium",0.415,"mg/l",NA,NA,0.5
"2012","...145510","'08/24/2006'","BROWARD","40","Ammonia_plus_Ammonium",0.032,"mg/l",NA,NA,0.5
"2013","...145518","'08/24/2006'","BROWARD","40","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"2014","...145534","'08/24/2006'","BROWARD","25","Ammonia_plus_Ammonium",0.263,"mg/l",NA,NA,0.5
"2015","...145547","'08/24/2006'","BROWARD","64","Ammonia_plus_Ammonium",0.202,"mg/l",NA,NA,0.5
"2016","...145560","'08/24/2006'","BROWARD","24","Ammonia_plus_Ammonium",0.029,"mg/l",NA,NA,0.5
"2017","...145570","'08/24/2006'","BROWARD","41","Ammonia_plus_Ammonium",0.041,"mg/l",NA,NA,0.5
"2018","...145573","'08/24/2006'","BROWARD","19","Ammonia_plus_Ammonium",0.106,"mg/l",NA,NA,0.5
"2019","...145584","'08/24/2006'","BROWARD","26","Ammonia_plus_Ammonium",0.191,"mg/l",NA,NA,0.5
"2020","...145604","'08/24/2006'","BROWARD","27","Ammonia_plus_Ammonium",0.329,"mg/l",NA,NA,0.5
"2021","...145611","'08/24/2006'","BROWARD","21","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"2022","...145623","'08/24/2006'","BROWARD","27","Ammonia_plus_Ammonium",0.337,"mg/l",NA,NA,0.5
"2023","...145635","'08/24/2006'","BROWARD","17","Ammonia_plus_Ammonium",0.316,"mg/l",NA,NA,0.5
"2024","...145646","'08/23/2006'","BROWARD","8","Ammonia_plus_Ammonium",0.058,"mg/l",NA,NA,0.5
"2025","...145658","'08/23/2006'","BROWARD","89","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"2026","...145662","'08/23/2006'","BROWARD","37","Ammonia_plus_Ammonium",0.055,"mg/l",NA,NA,0.5
"2027","...145676","'08/23/2006'","BROWARD","111","Ammonia_plus_Ammonium",0.052,"mg/l",NA,NA,0.5
"2028","...145691","'08/23/2006'","BROWARD","112","Ammonia_plus_Ammonium",0.086,"mg/l",NA,NA,0.5
"2029","...145698","'08/23/2006'","BROWARD","5","Ammonia_plus_Ammonium",0.028,"mg/l",NA,NA,0.5
"2030","...145709","'08/23/2006'","BROWARD","4","Ammonia_plus_Ammonium",0.232,"mg/l",NA,NA,0.5
"2031","...145716","'08/23/2006'","BROWARD","4","Ammonia_plus_Ammonium",0.295,"mg/l",NA,NA,0.5
"2032","...145732","'08/23/2006'","BROWARD","36","Ammonia_plus_Ammonium",0.024,"mg/l",NA,NA,0.5
"2033","...145739","'08/23/2006'","BROWARD","6","Ammonia_plus_Ammonium",0.05,"mg/l",NA,NA,0.5
"2034","...145754","'08/23/2006'","BROWARD","3","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"2035","...145761","'08/23/2006'","BROWARD","35","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"2036","...145769","'08/23/2006'","BROWARD","35","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"2037","...145787","'08/23/2006'","BROWARD","34","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"2038","...145790","'08/23/2006'","BROWARD","7","Ammonia_plus_Ammonium",0.082,"mg/l",NA,NA,0.5
"2039","...145801","'08/23/2006'","BROWARD","2","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"2040","...145812","'08/23/2006'","BROWARD","33","Ammonia_plus_Ammonium",0.068,"mg/l",NA,NA,0.5
"2041","...145832","'08/23/2006'","BROWARD","11","Ammonia_plus_Ammonium",0.019,"mg/l",NA,NA,0.5
"2042","...145844","'08/23/2006'","BROWARD","11","Ammonia_plus_Ammonium",0.029,"mg/l",NA,NA,0.5
"2043","...145855","'08/23/2006'","BROWARD","1","Ammonia_plus_Ammonium",0.096,"mg/l",NA,NA,0.5
"2044","...145856","'08/23/2006'","BROWARD","12","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"2045","...145868","'08/23/2006'","BROWARD","110","Ammonia_plus_Ammonium",0.105,"mg/l",NA,NA,0.5
"2046","...145883","'08/23/2006'","BROWARD","14","Ammonia_plus_Ammonium",0.1,"mg/l",NA,NA,0.5
"2047","...145891","'08/22/2006'","BROWARD","29","Ammonia_plus_Ammonium",0.193,"mg/l",NA,NA,0.5
"2048","...145910","'08/22/2006'","BROWARD","29","Ammonia_plus_Ammonium",0.181,"mg/l",NA,NA,0.5
"2049","...145911","'08/22/2006'","BROWARD","114","Ammonia_plus_Ammonium",0.158,"mg/l",NA,NA,0.5
"2050","...145932","'08/22/2006'","BROWARD","32","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"2051","...145940","'08/22/2006'","BROWARD","23","Ammonia_plus_Ammonium",0.086,"mg/l",NA,NA,0.5
"2052","...145952","'06/01/2006'","BROWARD","111","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"2053","...145970","'06/01/2006'","BROWARD","112","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"2054","...145981","'06/01/2006'","BROWARD","5","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"2055","...145993","'06/01/2006'","BROWARD","26","Ammonia_plus_Ammonium",0.041,"mg/l",NA,NA,0.5
"2056","...146004","'06/01/2006'","BROWARD","24","Ammonia_plus_Ammonium",0.049,"mg/l",NA,NA,0.5
"2057","...146013","'06/01/2006'","BROWARD","25","Ammonia_plus_Ammonium",0.116,"mg/l",NA,NA,0.5
"2058","...146019","'06/01/2006'","BROWARD","38","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"2059","...146040","'06/01/2006'","BROWARD","6","Ammonia_plus_Ammonium",0.112,"mg/l",NA,NA,0.5
"2060","...146053","'06/01/2006'","BROWARD","39","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"2061","...146064","'06/01/2006'","BROWARD","7","Ammonia_plus_Ammonium",0.047,"mg/l",NA,NA,0.5
"2062","...146073","'06/01/2006'","BROWARD","27","Ammonia_plus_Ammonium",0.125,"mg/l",NA,NA,0.5
"2063","...146085","'06/01/2006'","BROWARD","27","Ammonia_plus_Ammonium",0.128,"mg/l",NA,NA,0.5
