"","X","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"26260",901352,"DERM_BBWQ","BB51",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26261",901353,"DERM_BBWQ","BB51",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26262",901362,"DERM_BBWQ","MW05",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26263",901375,"DERM_BBWQ","BB50",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26264",901387,"DERM_BBWQ","MW04",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26265",901408,"DERM_BBWQ","PR04A",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26266",901410,"DERM_BBWQ","PR04A",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26267",901422,"DERM_BBWQ","BB47",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26268",901453,"DERM_BBWQ","NO07",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26269",901468,"DERM_BBWQ","BB44",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26270",901510,"DERM_BBWQ","AR03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26271",901514,"DERM_BBWQ","FC15",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26272",901526,"DERM_BBWQ","BB38",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26273",901542,"DERM_BBWQ","MR07",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26274",901555,"DERM_BBWQ","TM02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26275",901570,"DERM_BBWQ","MR15",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26276",901573,"DERM_BBWQ","MR15",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26277",901579,"DERM_BBWQ","MR10",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26278",901591,"DERM_BBWQ","MR06",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26279",901610,"DERM_BBWQ","MR05",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26280",901620,"DERM_BBWQ","MR04",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26281",901639,"DERM_BBWQ","TM08",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26282",901640,"DERM_BBWQ","TM08",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26283",901646,"DERM_BBWQ","SK05",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26284",901654,"DERM_BBWQ","WC02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26285",901683,"DERM_BBWQ","LN01",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26286",901686,"DERM_BBWQ","MR03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26287",901702,"DERM_BBWQ","MR08",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26288",901710,"DERM_BBWQ","LN04",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26289",901716,"DERM_BBWQ","MR02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26290",901731,"DERM_BBWQ","SK07",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26291",901742,"DERM_BBWQ","MR01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26292",901754,"DERM_BBWQ","TM03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26293",901774,"DERM_BBWQ","LN06",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26294",901800,"DERM_BBWQ","BB17",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26295",901801,"DERM_BBWQ","BB17",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26296",901805,"DERM_BBWQ","LS06",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26297",901827,"DERM_BBWQ","WC04",NA,"Ammonia",0.1,"mg/l",NA,NA,NA
"26298",901880,"DERM_BBWQ","WC03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26299",901897,"DERM_BBWQ","BB22",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26300",901924,"DERM_BBWQ","SK01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26301",901954,"DERM_BBWQ","BB02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26302",901982,"DERM_BBWQ","BB04",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26303",901995,"DERM_BBWQ","SK02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26304",901997,"DERM_BBWQ","SK02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26305",902026,"DERM_BBWQ","BB06",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26306",902027,"DERM_BBWQ","BB06",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26307",902040,"DERM_BBWQ","AC03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26308",902049,"DERM_BBWQ","BS07",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26309",902057,"DERM_BBWQ","SK09",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26310",902072,"DERM_BBWQ","AC01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26311",902088,"DERM_BBWQ","AC02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26312",902110,"DERM_BBWQ","BS10",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26313",902111,"DERM_BBWQ","BS04",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26314",902144,"DERM_BBWQ","BB09",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26315",902159,"DERM_BBWQ","BS01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26316",902171,"DERM_BBWQ","LR10",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26317",902187,"DERM_BBWQ","LR06",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26318",902200,"DERM_BBWQ","LR03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26319",902214,"DERM_BBWQ","LR01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26320",902235,"DERM_BBWQ","BS08",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26321",902242,"DERM_BBWQ","BB14",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26322",902261,"DERM_BBWQ","LR09",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26323",903031,"DERM_BBWQ","CG02",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26324",903043,"DERM_BBWQ","CG05",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26325",903059,"DERM_BBWQ","OL03",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26326",903072,"DERM_BBWQ","SP04",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26327",903076,"DERM_BBWQ","OL06",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26328",903078,"DERM_BBWQ","OL06",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26329",903097,"DERM_BBWQ","CD09",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26330",903127,"DERM_BBWQ","BB35",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26331",903129,"DERM_BBWQ","BB35",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26332",903145,"DERM_BBWQ","SP08",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26333",903175,"DERM_BBWQ","BB36",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26334",903180,"DERM_BBWQ","BD17",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26335",903193,"DERM_BBWQ","SP01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26336",903216,"DERM_BBWQ","CG07",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26337",903244,"DERM_BBWQ","BB31",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26338",903259,"DERM_BBWQ","CG01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26339",903274,"DERM_BBWQ","BB29",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26340",903288,"DERM_BBWQ","CD08",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26341",903289,"DERM_BBWQ","CD08",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26342",903312,"DERM_BBWQ","CD02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26343",903327,"DERM_BBWQ","BB27",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26344",903351,"DERM_BBWQ","BL03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26345",903358,"DERM_BBWQ","BL06",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26346",903368,"DERM_BBWQ","BL02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26347",903388,"DERM_BBWQ","GL03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26348",903412,"DERM_BBWQ","GL02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26349",903418,"DERM_BBWQ","PR07",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26350",903430,"DERM_BBWQ","BL01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26351",903449,"DERM_BBWQ","PR03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26352",903468,"DERM_BBWQ","PR01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26353",903472,"DERM_BBWQ","PR01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26354",903489,"DERM_BBWQ","MI03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26355",903490,"DERM_BBWQ","MI03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26356",903504,"DERM_BBWQ","MW05",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26357",903512,"DERM_BBWQ","MW01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26358",903530,"DERM_BBWQ","BL12",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26359",903542,"DERM_BBWQ","BB41",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26360",903559,"DERM_BBWQ","MW04",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26361",903567,"DERM_BBWQ","PR04A",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26362",903594,"DERM_BBWQ","PR08",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26363",903605,"DERM_BBWQ","AR01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26364",903620,"DERM_BBWQ","NO07",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26365",903622,"DERM_BBWQ","BB51",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26366",903650,"DERM_BBWQ","BB50",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26367",903664,"DERM_BBWQ","MW13",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26368",903691,"DERM_BBWQ","AR03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26369",903713,"DERM_BBWQ","BB47",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26370",903722,"DERM_BBWQ","FC15",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26371",903762,"DERM_BBWQ","BB44",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26372",903803,"DERM_BBWQ","BB38",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26373",903819,"DERM_BBWQ","MR07",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26374",903822,"DERM_BBWQ","MR10",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26375",903836,"DERM_BBWQ","TM02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26376",903862,"DERM_BBWQ","MR06",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26377",903879,"DERM_BBWQ","MR05",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26378",903897,"DERM_BBWQ","MR08",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26379",903909,"DERM_BBWQ","MR04",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26380",903925,"DERM_BBWQ","WC02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26381",903937,"DERM_BBWQ","MR15",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26382",903941,"DERM_BBWQ","MR15",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26383",903956,"DERM_BBWQ","MR03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26384",903972,"DERM_BBWQ","MR02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26385",903990,"DERM_BBWQ","LN04",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26386",903994,"DERM_BBWQ","LN01",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26387",903995,"DERM_BBWQ","TM08",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26388",903996,"DERM_BBWQ","TM08",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26389",904009,"DERM_BBWQ","TM03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26390",904025,"DERM_BBWQ","MR01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26391",904063,"DERM_BBWQ","LN06",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26392",904078,"DERM_BBWQ","WC04",NA,"Ammonia",0.1,"mg/l",NA,NA,NA
"26393",904105,"DERM_BBWQ","BB17",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26394",904138,"DERM_BBWQ","LS06",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26395",904143,"DERM_BBWQ","LS06",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26396",904162,"DERM_BBWQ","WC03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26397",904218,"DERM_BBWQ","BB22",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26398",904220,"DERM_BBWQ","BB22",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26399",904246,"DERM_BBWQ","SK01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26400",904251,"DERM_BBWQ","BS07",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26401",904280,"DERM_BBWQ","SK02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26402",904305,"DERM_BBWQ","BB02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26403",904312,"DERM_BBWQ","SK05",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26404",904341,"DERM_BBWQ","BB04",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26405",904368,"DERM_BBWQ","AC03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26406",904369,"DERM_BBWQ","AC03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26407",904375,"DERM_BBWQ","SK07",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26408",904386,"DERM_BBWQ","BB06",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26409",904416,"DERM_BBWQ","AC01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26410",904434,"DERM_BBWQ","SK09",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26411",904444,"DERM_BBWQ","AC02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26412",904475,"DERM_BBWQ","BS04",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26413",904490,"DERM_BBWQ","BB09",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26414",904495,"DERM_BBWQ","BS08",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26415",904518,"DERM_BBWQ","BS01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26416",904533,"DERM_BBWQ","BS10",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26417",904552,"DERM_BBWQ","LR03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26418",904553,"DERM_BBWQ","LR03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26419",904565,"DERM_BBWQ","LR06",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26420",904584,"DERM_BBWQ","LR01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26421",904612,"DERM_BBWQ","LR09",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26422",904622,"DERM_BBWQ","BB14",NA,"Ammonia",0.1,"mg/l",NA,NA,NA
"26423",904639,"DERM_BBWQ","LR10",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26424",905343,"DERM_BBWQ","CG02",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26425",905356,"DERM_BBWQ","SP04",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26426",905362,"DERM_BBWQ","CG05",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26427",905384,"DERM_BBWQ","CD09",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26428",905390,"DERM_BBWQ","BD17",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26429",905393,"DERM_BBWQ","CD08",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26430",905412,"DERM_BBWQ","OL03",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26431",905415,"DERM_BBWQ","OL03",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26432",905444,"DERM_BBWQ","SP08",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26433",905457,"DERM_BBWQ","BB35",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26434",905492,"DERM_BBWQ","OL06",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26435",905495,"DERM_BBWQ","CD08",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26436",905509,"DERM_BBWQ","BB36",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26437",905522,"DERM_BBWQ","CG07",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26438",905539,"DERM_BBWQ","SP01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26439",905576,"DERM_BBWQ","BB31",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26440",905587,"DERM_BBWQ","CG01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26441",905604,"DERM_BBWQ","CD02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26442",905617,"DERM_BBWQ","BB29",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26443",905635,"DERM_BBWQ","BB27",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26444",905639,"DERM_BBWQ","BB27",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26445",905667,"DERM_BBWQ","BL02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26446",905682,"DERM_BBWQ","GL02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26447",905694,"DERM_BBWQ","BL01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26448",905713,"DERM_BBWQ","BL03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26449",905729,"DERM_BBWQ","PR01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26450",905765,"DERM_BBWQ","BL12",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26451",905775,"DERM_BBWQ","MW01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26452",905781,"DERM_BBWQ","GL03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26453",905783,"DERM_BBWQ","MW01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26454",905790,"DERM_BBWQ","PR07",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26455",905802,"DERM_BBWQ","BB41",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26456",905820,"DERM_BBWQ","PR03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26457",905844,"DERM_BBWQ","BL06",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26458",905846,"DERM_BBWQ","PR08",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26459",905868,"DERM_BBWQ","MW05",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26460",905876,"DERM_BBWQ","MI03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26461",905890,"DERM_BBWQ","AR01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26462",905926,"DERM_BBWQ","MW13",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26463",905937,"DERM_BBWQ","BB51",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26464",905957,"DERM_BBWQ","BB50",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26465",905966,"DERM_BBWQ","PR04A",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26466",905986,"DERM_BBWQ","MW04",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26467",905989,"DERM_BBWQ","MW04",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26468",906018,"DERM_BBWQ","BB47",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26469",906027,"DERM_BBWQ","NO07",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26470",906076,"DERM_BBWQ","BB44",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26471",906104,"DERM_BBWQ","AR03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26472",906110,"DERM_BBWQ","FC15",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26473",906150,"DERM_BBWQ","BB38",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26474",906172,"DERM_BBWQ","MR07",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26475",906193,"DERM_BBWQ","TM02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26476",906214,"DERM_BBWQ","MR10",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26477",906215,"DERM_BBWQ","MR10",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26478",906221,"DERM_BBWQ","MR15",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26479",906222,"DERM_BBWQ","MR15",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26480",906234,"DERM_BBWQ","MR06",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26481",906257,"DERM_BBWQ","MR05",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26482",906269,"DERM_BBWQ","MR04",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26483",906299,"DERM_BBWQ","WC02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26484",906312,"DERM_BBWQ","TM08",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26485",906316,"DERM_BBWQ","TM08",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26486",906330,"DERM_BBWQ","MR03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26487",906331,"DERM_BBWQ","MR03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26488",906338,"DERM_BBWQ","LN04",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26489",906351,"DERM_BBWQ","MR02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26490",906365,"DERM_BBWQ","MR01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26491",906387,"DERM_BBWQ","LN01",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26492",906413,"DERM_BBWQ","MR08",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26493",906424,"DERM_BBWQ","LN06",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26494",906457,"DERM_BBWQ","BB17",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26495",906471,"DERM_BBWQ","TM03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26496",906491,"DERM_BBWQ","LS06",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26497",906558,"DERM_BBWQ","BB22",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26498",906578,"DERM_BBWQ","WC04",NA,"Ammonia",0.1,"mg/l",NA,NA,NA
"26499",906612,"DERM_BBWQ","WC03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26500",906625,"DERM_BBWQ","SK01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26501",906654,"DERM_BBWQ","BB02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26502",906663,"DERM_BBWQ","BS07",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26503",906690,"DERM_BBWQ","SK02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26504",906701,"DERM_BBWQ","BB04",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26505",906704,"DERM_BBWQ","BB04",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26506",906712,"DERM_BBWQ","SK05",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26507",906743,"DERM_BBWQ","SK09",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26508",906751,"DERM_BBWQ","BB06",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26509",906777,"DERM_BBWQ","AC03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26510",906798,"DERM_BBWQ","AC01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26511",906820,"DERM_BBWQ","BS10",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26512",906831,"DERM_BBWQ","SK07",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26513",906847,"DERM_BBWQ","AC02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26514",906883,"DERM_BBWQ","BS04",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26515",906885,"DERM_BBWQ","BS04",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26516",906893,"DERM_BBWQ","BB09",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26517",906897,"DERM_BBWQ","BS08",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26518",906914,"DERM_BBWQ","BS01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26519",906950,"DERM_BBWQ","LR10",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26520",906963,"DERM_BBWQ","LR03",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26521",906993,"DERM_BBWQ","LR01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26522",906994,"DERM_BBWQ","LR06",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26523",907028,"DERM_BBWQ","LR09",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26524",907038,"DERM_BBWQ","BB14",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26525",907721,"DERM_BBWQ","SP04",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26526",907731,"DERM_BBWQ","CG02",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26527",907734,"DERM_BBWQ","CG05",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26528",907743,"DERM_BBWQ","CD09",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26529",907778,"DERM_BBWQ","BD17",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26530",907799,"DERM_BBWQ","SP08",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26531",907818,"DERM_BBWQ","BB35",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26532",907853,"DERM_BBWQ","CD08",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26533",907859,"DERM_BBWQ","CG07",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26534",907877,"DERM_BBWQ","BB36",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26535",907880,"DERM_BBWQ","OL03",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26536",907884,"DERM_BBWQ","OL03",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26537",907906,"DERM_BBWQ","SP01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26538",907908,"DERM_BBWQ","SP01",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26539",907920,"DERM_BBWQ","OL06",NA,"Ammonia",NA,"mg/l",NA,NA,NA
"26540",907949,"DERM_BBWQ","CD02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26541",907951,"DERM_BBWQ","CD02",NA,"Ammonia",1,"mg/l",NA,NA,NA
"26542",907965,"DERM_BBWQ","BB31",NA,"Ammonia",1,"mg/l",NA,NA,NA
