"","X","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"87534",970047,"DERM_BBWQ","CG01",NA,"Salinity",3.4,"ppth",NA,NA,NA
"87535",970050,"DERM_BBWQ","BB29",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87536",970053,"DERM_BBWQ","BB29",NA,"Salinity",3.5,"ppth",NA,NA,NA
"87537",970059,"DERM_BBWQ","BB29",NA,"Salinity",1,"ppth",NA,NA,NA
"87538",970064,"DERM_BBWQ","BB27",NA,"Salinity",1,"ppth",NA,NA,NA
"87539",970066,"DERM_BBWQ","BB27",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87540",970070,"DERM_BBWQ","BB27",NA,"Salinity",3.6,"ppth",NA,NA,NA
"87541",970076,"DERM_BBWQ","BB28",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87542",970078,"DERM_BBWQ","BB28",NA,"Salinity",1,"ppth",NA,NA,NA
"87543",970080,"DERM_BBWQ","BB28",NA,"Salinity",5.9,"ppth",NA,NA,NA
"87544",970086,"DERM_BBWQ","BL02",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87545",970091,"DERM_BBWQ","BL02",NA,"Salinity",3.6,"ppth",NA,NA,NA
"87546",970094,"DERM_BBWQ","BL02",NA,"Salinity",1,"ppth",NA,NA,NA
"87547",970100,"DERM_BBWQ","BL12",NA,"Salinity",1,"ppth",NA,NA,NA
"87548",970103,"DERM_BBWQ","BL12",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87549",970105,"DERM_BBWQ","BL12",NA,"Salinity",1.9,"ppth",NA,NA,NA
"87550",970107,"DERM_BBWQ","GL02",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87551",970113,"DERM_BBWQ","GL02",NA,"Salinity",0.6,"ppth",NA,NA,NA
"87552",970118,"DERM_BBWQ","BL01",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87553",970123,"DERM_BBWQ","BL01",NA,"Salinity",1,"ppth",NA,NA,NA
"87554",970125,"DERM_BBWQ","BL01",NA,"Salinity",3.3,"ppth",NA,NA,NA
"87555",970131,"DERM_BBWQ","PR08",NA,"Salinity",1,"ppth",NA,NA,NA
"87556",970134,"DERM_BBWQ","PR08",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87557",970136,"DERM_BBWQ","PR08",NA,"Salinity",1.8,"ppth",NA,NA,NA
"87558",970144,"DERM_BBWQ","PR01",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87559",970146,"DERM_BBWQ","PR01",NA,"Salinity",1,"ppth",NA,NA,NA
"87560",970149,"DERM_BBWQ","PR01",NA,"Salinity",3.4,"ppth",NA,NA,NA
"87561",970153,"DERM_BBWQ","MW13",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87562",970158,"DERM_BBWQ","MW13",NA,"Salinity",1,"ppth",NA,NA,NA
"87563",970162,"DERM_BBWQ","MW13",NA,"Salinity",2.1,"ppth",NA,NA,NA
"87564",970165,"DERM_BBWQ","MI01",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87565",970168,"DERM_BBWQ","MI01",NA,"Salinity",1,"ppth",NA,NA,NA
"87566",970175,"DERM_BBWQ","MI01",NA,"Salinity",2,"ppth",NA,NA,NA
"87567",970178,"DERM_BBWQ","MW05",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87568",970180,"DERM_BBWQ","MW05",NA,"Salinity",1,"ppth",NA,NA,NA
"87569",970184,"DERM_BBWQ","MW05",NA,"Salinity",1.8,"ppth",NA,NA,NA
"87570",970191,"DERM_BBWQ","MW01",NA,"Salinity",1,"ppth",NA,NA,NA
"87571",970192,"DERM_BBWQ","MW01",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87572",970198,"DERM_BBWQ","MW01",NA,"Salinity",4.3,"ppth",NA,NA,NA
"87573",970203,"DERM_BBWQ","BL03",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87574",970205,"DERM_BBWQ","PR04A",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87575",970210,"DERM_BBWQ","BL03",NA,"Salinity",1,"ppth",NA,NA,NA
"87576",970215,"DERM_BBWQ","PR04A",NA,"Salinity",1,"ppth",NA,NA,NA
"87577",970218,"DERM_BBWQ","BL03",NA,"Salinity",4,"ppth",NA,NA,NA
"87578",970220,"DERM_BBWQ","PR04A",NA,"Salinity",2,"ppth",NA,NA,NA
"87579",970224,"DERM_BBWQ","BB41",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87580",970229,"DERM_BBWQ","BB41",NA,"Salinity",1,"ppth",NA,NA,NA
"87581",970234,"DERM_BBWQ","BB41",NA,"Salinity",1.9,"ppth",NA,NA,NA
"87582",970238,"DERM_BBWQ","GL03",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87583",970241,"DERM_BBWQ","GL03",NA,"Salinity",1,"ppth",NA,NA,NA
"87584",970247,"DERM_BBWQ","GL03",NA,"Salinity",1.9,"ppth",NA,NA,NA
"87585",970249,"DERM_BBWQ","NO07",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87586",970253,"DERM_BBWQ","NO07",NA,"Salinity",1,"ppth",NA,NA,NA
"87587",970258,"DERM_BBWQ","NO07",NA,"Salinity",1.8,"ppth",NA,NA,NA
"87588",970263,"DERM_BBWQ","PR03",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87589",970266,"DERM_BBWQ","PR03",NA,"Salinity",1,"ppth",NA,NA,NA
"87590",970269,"DERM_BBWQ","PR03",NA,"Salinity",3.8,"ppth",NA,NA,NA
"87591",970273,"DERM_BBWQ","NO03",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87592",970277,"DERM_BBWQ","NO03",NA,"Salinity",1,"ppth",NA,NA,NA
"87593",970282,"DERM_BBWQ","MI02",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87594",970286,"DERM_BBWQ","MI02",NA,"Salinity",1,"ppth",NA,NA,NA
"87595",970288,"DERM_BBWQ","MI02",NA,"Salinity",3.1,"ppth",NA,NA,NA
"87596",970291,"DERM_BBWQ","NO03",NA,"Salinity",2.1,"ppth",NA,NA,NA
"87597",970297,"DERM_BBWQ","AR01",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87598",970302,"DERM_BBWQ","AR01",NA,"Salinity",1,"ppth",NA,NA,NA
"87599",970307,"DERM_BBWQ","AR01",NA,"Salinity",4.3,"ppth",NA,NA,NA
"87600",970311,"DERM_BBWQ","FC03",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87601",970314,"DERM_BBWQ","MI03",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87602",970318,"DERM_BBWQ","FC03",NA,"Salinity",1,"ppth",NA,NA,NA
"87603",970322,"DERM_BBWQ","MI03",NA,"Salinity",1,"ppth",NA,NA,NA
"87604",970325,"DERM_BBWQ","FC03",NA,"Salinity",1.8,"ppth",NA,NA,NA
"87605",970329,"DERM_BBWQ","BB51",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87606",970331,"DERM_BBWQ","MI03",NA,"Salinity",2.7,"ppth",NA,NA,NA
"87607",970338,"DERM_BBWQ","BB51",NA,"Salinity",1,"ppth",NA,NA,NA
"87608",970342,"DERM_BBWQ","BB51",NA,"Salinity",1.5,"ppth",NA,NA,NA
"87609",970348,"DERM_BBWQ","BB50",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87610",970350,"DERM_BBWQ","BB50",NA,"Salinity",1,"ppth",NA,NA,NA
"87611",970353,"DERM_BBWQ","BB50",NA,"Salinity",2.7,"ppth",NA,NA,NA
"87612",970359,"DERM_BBWQ","FC15",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87613",970361,"DERM_BBWQ","FC15",NA,"Salinity",1,"ppth",NA,NA,NA
"87614",970365,"DERM_BBWQ","FC15",NA,"Salinity",1.5,"ppth",NA,NA,NA
"87615",970370,"DERM_BBWQ","MW04",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87616",970375,"DERM_BBWQ","MW04",NA,"Salinity",1,"ppth",NA,NA,NA
"87617",970379,"DERM_BBWQ","MW04",NA,"Salinity",3.8,"ppth",NA,NA,NA
"87618",970381,"DERM_BBWQ","BB48",NA,"Salinity",1,"ppth",NA,NA,NA
"87619",970384,"DERM_BBWQ","BB48",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87620",970390,"DERM_BBWQ","BB48",NA,"Salinity",2.1,"ppth",NA,NA,NA
"87621",970395,"DERM_BBWQ","BB47",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87622",970399,"DERM_BBWQ","BB47",NA,"Salinity",1,"ppth",NA,NA,NA
"87623",970403,"DERM_BBWQ","BB47",NA,"Salinity",2.9,"ppth",NA,NA,NA
"87624",970407,"DERM_BBWQ","BB46",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87625",970411,"DERM_BBWQ","BB46",NA,"Salinity",1,"ppth",NA,NA,NA
"87626",970415,"DERM_BBWQ","BB46",NA,"Salinity",3.9,"ppth",NA,NA,NA
"87627",970418,"DERM_BBWQ","BB45",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87628",970421,"DERM_BBWQ","BB45",NA,"Salinity",1,"ppth",NA,NA,NA
"87629",970426,"DERM_BBWQ","BB45",NA,"Salinity",2.3,"ppth",NA,NA,NA
"87630",970430,"DERM_BBWQ","AR03",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87631",970433,"DERM_BBWQ","AR03",NA,"Salinity",1,"ppth",NA,NA,NA
"87632",970438,"DERM_BBWQ","AR03",NA,"Salinity",3.7,"ppth",NA,NA,NA
"87633",970441,"DERM_BBWQ","BB44",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87634",970445,"DERM_BBWQ","BB44",NA,"Salinity",2.4,"ppth",NA,NA,NA
"87635",970446,"DERM_BBWQ","BB44",NA,"Salinity",1,"ppth",NA,NA,NA
"87636",970453,"DERM_BBWQ","BB43",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87637",970455,"DERM_BBWQ","BB43",NA,"Salinity",1,"ppth",NA,NA,NA
"87638",970461,"DERM_BBWQ","BB43",NA,"Salinity",5,"ppth",NA,NA,NA
"87639",970466,"DERM_BBWQ","BB42",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87640",970472,"DERM_BBWQ","BB42",NA,"Salinity",1,"ppth",NA,NA,NA
"87641",970474,"DERM_BBWQ","BB42",NA,"Salinity",1.9,"ppth",NA,NA,NA
"87642",970478,"DERM_BBWQ","BB38",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87643",970482,"DERM_BBWQ","BB38",NA,"Salinity",1,"ppth",NA,NA,NA
"87644",970487,"DERM_BBWQ","BB38",NA,"Salinity",3.5,"ppth",NA,NA,NA
"87645",970489,"DERM_BBWQ","BB39A",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87646",970492,"DERM_BBWQ","BB39A",NA,"Salinity",1,"ppth",NA,NA,NA
"87647",970497,"DERM_BBWQ","BB39A",NA,"Salinity",1.4,"ppth",NA,NA,NA
"87648",970505,"DERM_BBWQ","MR07",NA,"Salinity",1,"ppth",NA,NA,NA
"87649",970506,"DERM_BBWQ","MR07",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87650",970510,"DERM_BBWQ","MR07",NA,"Salinity",3.7,"ppth",NA,NA,NA
"87651",970514,"DERM_BBWQ","TM02",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87652",970517,"DERM_BBWQ","TM02",NA,"Salinity",1,"ppth",NA,NA,NA
"87653",970522,"DERM_BBWQ","TM02",NA,"Salinity",5.1,"ppth",NA,NA,NA
"87654",970524,"DERM_BBWQ","MR06",NA,"Salinity",1,"ppth",NA,NA,NA
"87655",970529,"DERM_BBWQ","MR06",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87656",970534,"DERM_BBWQ","MR06",NA,"Salinity",4.8,"ppth",NA,NA,NA
"87657",970536,"DERM_BBWQ","MR05",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87658",970543,"DERM_BBWQ","MR05",NA,"Salinity",1,"ppth",NA,NA,NA
"87659",970545,"DERM_BBWQ","MR05",NA,"Salinity",4.3,"ppth",NA,NA,NA
"87660",970551,"DERM_BBWQ","MR15",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87661",970554,"DERM_BBWQ","MR04",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87662",970558,"DERM_BBWQ","MR15",NA,"Salinity",1,"ppth",NA,NA,NA
"87663",970564,"DERM_BBWQ","MR04",NA,"Salinity",1,"ppth",NA,NA,NA
"87664",970568,"DERM_BBWQ","MR04",NA,"Salinity",4.4,"ppth",NA,NA,NA
"87665",970571,"DERM_BBWQ","MR15",NA,"Salinity",2.5,"ppth",NA,NA,NA
"87666",970574,"DERM_BBWQ","MR08",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87667",970577,"DERM_BBWQ","MR08",NA,"Salinity",1,"ppth",NA,NA,NA
"87668",970583,"DERM_BBWQ","MR08",NA,"Salinity",3.5,"ppth",NA,NA,NA
"87669",970584,"DERM_BBWQ","WC02",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87670",970585,"DERM_BBWQ","WC02",NA,"Salinity",1,"ppth",NA,NA,NA
"87671",970592,"DERM_BBWQ","WC02",NA,"Salinity",1.2,"ppth",NA,NA,NA
"87672",970596,"DERM_BBWQ","MR03",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87673",970602,"DERM_BBWQ","MR03",NA,"Salinity",1,"ppth",NA,NA,NA
"87674",970605,"DERM_BBWQ","MR03",NA,"Salinity",4.5,"ppth",NA,NA,NA
"87675",970611,"DERM_BBWQ","TM03",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87676",970614,"DERM_BBWQ","TM03",NA,"Salinity",1,"ppth",NA,NA,NA
"87677",970619,"DERM_BBWQ","TM03",NA,"Salinity",3.8,"ppth",NA,NA,NA
"87678",970620,"DERM_BBWQ","MR02",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87679",970624,"DERM_BBWQ","MR02",NA,"Salinity",1,"ppth",NA,NA,NA
"87680",970626,"DERM_BBWQ","MR02",NA,"Salinity",4.5,"ppth",NA,NA,NA
"87681",970635,"DERM_BBWQ","TM08",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87682",970638,"DERM_BBWQ","TM08",NA,"Salinity",1,"ppth",NA,NA,NA
"87683",970643,"DERM_BBWQ","TM08",NA,"Salinity",3,"ppth",NA,NA,NA
"87684",970646,"DERM_BBWQ","MR01",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87685",970650,"DERM_BBWQ","MR01",NA,"Salinity",1,"ppth",NA,NA,NA
"87686",970655,"DERM_BBWQ","MR01",NA,"Salinity",4.9,"ppth",NA,NA,NA
"87687",970659,"DERM_BBWQ","WC04",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87688",970663,"DERM_BBWQ","WC04",NA,"Salinity",0.7,"ppth",NA,NA,NA
"87689",970667,"DERM_BBWQ","BB19",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87690",970670,"DERM_BBWQ","BB19",NA,"Salinity",1,"ppth",NA,NA,NA
"87691",970673,"DERM_BBWQ","BB19",NA,"Salinity",6.2,"ppth",NA,NA,NA
"87692",970677,"DERM_BBWQ","BB16",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87693",970681,"DERM_BBWQ","BB16",NA,"Salinity",1,"ppth",NA,NA,NA
"87694",970685,"DERM_BBWQ","BB16",NA,"Salinity",4,"ppth",NA,NA,NA
"87695",970688,"DERM_BBWQ","WC03",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87696",970693,"DERM_BBWQ","WC03",NA,"Salinity",1,"ppth",NA,NA,NA
"87697",970696,"DERM_BBWQ","WC03",NA,"Salinity",1.6,"ppth",NA,NA,NA
"87698",970703,"DERM_BBWQ","BB17",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87699",970707,"DERM_BBWQ","BB17",NA,"Salinity",1,"ppth",NA,NA,NA
"87700",970708,"DERM_BBWQ","BB17",NA,"Salinity",2.1,"ppth",NA,NA,NA
"87701",970715,"DERM_BBWQ","BB18",NA,"Salinity",1,"ppth",NA,NA,NA
"87702",970718,"DERM_BBWQ","BB18",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87703",970720,"DERM_BBWQ","BB18",NA,"Salinity",3.1,"ppth",NA,NA,NA
"87704",970725,"DERM_BBWQ","BB24",NA,"Salinity",1,"ppth",NA,NA,NA
"87705",970730,"DERM_BBWQ","BB24",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87706",970734,"DERM_BBWQ","BB24",NA,"Salinity",12.4,"ppth",NA,NA,NA
"87707",970738,"DERM_BBWQ","BB25",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87708",970742,"DERM_BBWQ","BB25",NA,"Salinity",1,"ppth",NA,NA,NA
"87709",970746,"DERM_BBWQ","BB25",NA,"Salinity",2.6,"ppth",NA,NA,NA
"87710",970751,"DERM_BBWQ","BB23",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87711",970754,"DERM_BBWQ","BB23",NA,"Salinity",1,"ppth",NA,NA,NA
"87712",970759,"DERM_BBWQ","BB23",NA,"Salinity",9.9,"ppth",NA,NA,NA
"87713",970760,"DERM_BBWQ","BB22",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87714",970764,"DERM_BBWQ","BB22",NA,"Salinity",1.7,"ppth",NA,NA,NA
"87715",970766,"DERM_BBWQ","BB22",NA,"Salinity",1,"ppth",NA,NA,NA
"87716",970774,"DERM_BBWQ","BB26",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87717",970779,"DERM_BBWQ","BB26",NA,"Salinity",1,"ppth",NA,NA,NA
"87718",970783,"DERM_BBWQ","BB26",NA,"Salinity",2.6,"ppth",NA,NA,NA
"87719",970785,"DERM_BBWQ","SK01",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87720",970791,"DERM_BBWQ","SK01",NA,"Salinity",1,"ppth",NA,NA,NA
"87721",970795,"DERM_BBWQ","SK01",NA,"Salinity",3.7,"ppth",NA,NA,NA
"87722",970796,"DERM_BBWQ","BB01",NA,"Salinity",1,"ppth",NA,NA,NA
"87723",970802,"DERM_BBWQ","BB01",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87724",970806,"DERM_BBWQ","BB01",NA,"Salinity",12.1,"ppth",NA,NA,NA
"87725",970811,"DERM_BBWQ","BB02",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87726",970813,"DERM_BBWQ","BB02",NA,"Salinity",1,"ppth",NA,NA,NA
"87727",970818,"DERM_BBWQ","BB02",NA,"Salinity",4,"ppth",NA,NA,NA
"87728",970824,"DERM_BBWQ","BB03",NA,"Salinity",1,"ppth",NA,NA,NA
"87729",970827,"DERM_BBWQ","BB03",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87730",970829,"DERM_BBWQ","BB03",NA,"Salinity",1.8,"ppth",NA,NA,NA
"87731",970834,"DERM_BBWQ","BB04",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87732",970837,"DERM_BBWQ","BB04",NA,"Salinity",1,"ppth",NA,NA,NA
"87733",970838,"DERM_BBWQ","BB04",NA,"Salinity",4.4,"ppth",NA,NA,NA
"87734",970846,"DERM_BBWQ","SK02",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87735",970849,"DERM_BBWQ","SK02",NA,"Salinity",1,"ppth",NA,NA,NA
"87736",970855,"DERM_BBWQ","SK02",NA,"Salinity",4.8,"ppth",NA,NA,NA
"87737",970857,"DERM_BBWQ","BB07",NA,"Salinity",1,"ppth",NA,NA,NA
"87738",970860,"DERM_BBWQ","BB07",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87739",970867,"DERM_BBWQ","BB07",NA,"Salinity",2.9,"ppth",NA,NA,NA
"87740",970873,"DERM_BBWQ","SK09",NA,"Salinity",1,"ppth",NA,NA,NA
"87741",970875,"DERM_BBWQ","SK09",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87742",970877,"DERM_BBWQ","SK09",NA,"Salinity",3.4,"ppth",NA,NA,NA
"87743",970882,"DERM_BBWQ","BB06",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87744",970886,"DERM_BBWQ","BB06",NA,"Salinity",1,"ppth",NA,NA,NA
"87745",970890,"DERM_BBWQ","BB06",NA,"Salinity",3.8,"ppth",NA,NA,NA
"87746",970893,"DERM_BBWQ","OL03",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87747",970898,"DERM_BBWQ","OL03",NA,"Salinity",0.5,"ppth",NA,NA,NA
"87748",970903,"DERM_BBWQ","BS10",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87749",970906,"DERM_BBWQ","BS10",NA,"Salinity",1,"ppth",NA,NA,NA
"87750",970909,"DERM_BBWQ","BB05A",NA,"Salinity",0.7,"ppth",NA,NA,NA
"87751",970913,"DERM_BBWQ","BB05A",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87752",970918,"DERM_BBWQ","BS10",NA,"Salinity",1.8,"ppth",NA,NA,NA
"87753",970923,"DERM_BBWQ","AC01",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87754",970924,"DERM_BBWQ","AC01",NA,"Salinity",6.3,"ppth",NA,NA,NA
"87755",970930,"DERM_BBWQ","AC01",NA,"Salinity",1,"ppth",NA,NA,NA
"87756",970933,"DERM_BBWQ","AC02",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87757",970937,"DERM_BBWQ","AC02",NA,"Salinity",1,"ppth",NA,NA,NA
"87758",970942,"DERM_BBWQ","AC02",NA,"Salinity",4.9,"ppth",NA,NA,NA
"87759",970945,"DERM_BBWQ","AC03",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87760",970950,"DERM_BBWQ","AC03",NA,"Salinity",1,"ppth",NA,NA,NA
"87761",970953,"DERM_BBWQ","AC03",NA,"Salinity",1.4,"ppth",NA,NA,NA
"87762",970960,"DERM_BBWQ","LR10",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87763",970963,"DERM_BBWQ","LR10",NA,"Salinity",1,"ppth",NA,NA,NA
"87764",970966,"DERM_BBWQ","LR10",NA,"Salinity",1.5,"ppth",NA,NA,NA
"87765",970972,"DERM_BBWQ","BB10",NA,"Salinity",1,"ppth",NA,NA,NA
"87766",970974,"DERM_BBWQ","BB10",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87767",970979,"DERM_BBWQ","BB10",NA,"Salinity",2.4,"ppth",NA,NA,NA
"87768",970981,"DERM_BBWQ","BB09",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87769",970986,"DERM_BBWQ","BB09",NA,"Salinity",1,"ppth",NA,NA,NA
"87770",970990,"DERM_BBWQ","BS04",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87771",970994,"DERM_BBWQ","BS04",NA,"Salinity",1,"ppth",NA,NA,NA
"87772",970997,"DERM_BBWQ","BB09",NA,"Salinity",3.6,"ppth",NA,NA,NA
"87773",971003,"DERM_BBWQ","BS04",NA,"Salinity",4.1,"ppth",NA,NA,NA
"87774",971006,"DERM_BBWQ","BS01",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87775",971008,"DERM_BBWQ","BS01",NA,"Salinity",1,"ppth",NA,NA,NA
"87776",971014,"DERM_BBWQ","BS01",NA,"Salinity",5.2,"ppth",NA,NA,NA
"87777",971017,"DERM_BBWQ","LR06",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87778",971022,"DERM_BBWQ","LR06",NA,"Salinity",1,"ppth",NA,NA,NA
"87779",971025,"DERM_BBWQ","LR06",NA,"Salinity",2.7,"ppth",NA,NA,NA
"87780",971032,"DERM_BBWQ","LR03",NA,"Salinity",1,"ppth",NA,NA,NA
"87781",971035,"DERM_BBWQ","LR03",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87782",971036,"DERM_BBWQ","LR03",NA,"Salinity",1.8,"ppth",NA,NA,NA
"87783",971041,"DERM_BBWQ","LR01",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87784",971047,"DERM_BBWQ","LR01",NA,"Salinity",1,"ppth",NA,NA,NA
"87785",971048,"DERM_BBWQ","LR01",NA,"Salinity",2.1,"ppth",NA,NA,NA
"87786",971055,"DERM_BBWQ","BB11",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87787",971058,"DERM_BBWQ","BB11",NA,"Salinity",1.8,"ppth",NA,NA,NA
"87788",971061,"DERM_BBWQ","BB11",NA,"Salinity",1,"ppth",NA,NA,NA
"87789",971064,"DERM_BBWQ","BB14",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87790",971068,"DERM_BBWQ","BB14",NA,"Salinity",0.7,"ppth",NA,NA,NA
"87791",971077,"DERM_BBWQ","BB15",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87792",971079,"DERM_BBWQ","BB15",NA,"Salinity",1,"ppth",NA,NA,NA
"87793",971082,"DERM_BBWQ","BB15",NA,"Salinity",2.5,"ppth",NA,NA,NA
"87794",971084,"DERM_BBWQ","JBL9",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87795",971090,"DERM_BBWQ","JBL9",NA,"Salinity",0.8,"ppth",NA,NA,NA
"87796",971093,"DERM_BBWQ","JBF8",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87797",971097,"DERM_BBWQ","JBF8",NA,"Salinity",0.9,"ppth",NA,NA,NA
"87798",971102,"DERM_BBWQ","JBK2",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87799",971105,"DERM_BBWQ","JBK2",NA,"Salinity",2.1,"ppth",NA,NA,NA
"87800",971111,"DERM_BBWQ","JBE7",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87801",971114,"DERM_BBWQ","JBE7",NA,"Salinity",2.1,"ppth",NA,NA,NA
"87802",971118,"DERM_BBWQ","JBJ3",NA,"Salinity",2,"ppth",NA,NA,NA
"87803",971122,"DERM_BBWQ","JBJ3",NA,"Salinity",0,"ppth",NA,NA,NA
"87804",971126,"DERM_BBWQ","JBD3",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87805",971130,"DERM_BBWQ","JBD3",NA,"Salinity",2,"ppth",NA,NA,NA
"87806",971133,"DERM_BBWQ","JBC2",NA,"Salinity",0,"ppth",NA,NA,NA
"87807",971138,"DERM_BBWQ","JBC2",NA,"Salinity",0.7,"ppth",NA,NA,NA
"87808",971140,"DERM_BBWQ","JBI4",NA,"Salinity",0,"ppth",NA,NA,NA
"87809",971144,"DERM_BBWQ","JBI4",NA,"Salinity",0.8,"ppth",NA,NA,NA
"87810",971149,"DERM_BBWQ","JBB7",NA,"Salinity",0.9,"ppth",NA,NA,NA
"87811",971151,"DERM_BBWQ","JBB7",NA,"Salinity",0,"ppth",NA,NA,NA
"87812",971160,"DERM_BBWQ","JBA3",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87813",971162,"DERM_BBWQ","JBA3",NA,"Salinity",0.8,"ppth",NA,NA,NA
"87814",971166,"DERM_BBWQ","JBH5",NA,"Salinity",0,"ppth",NA,NA,NA
"87815",971169,"DERM_BBWQ","JBH5",NA,"Salinity",0.8,"ppth",NA,NA,NA
"87816",971172,"DERM_BBWQ","TCC4",NA,"Salinity",0.1,"ppth",NA,NA,NA
"87817",971178,"DERM_BBWQ","TCC4",NA,"Salinity",0.7,"ppth",NA,NA,NA
"87818",971181,"DERM_BBWQ","TCA5",NA,"Salinity",0,"ppth",NA,NA,NA
"87819",971186,"DERM_BBWQ","TCA5",NA,"Salinity",0.8,"ppth",NA,NA,NA
"87820",971188,"DERM_BBWQ","TCD8",NA,"Salinity",0,"ppth",NA,NA,NA
"87821",971194,"DERM_BBWQ","TCD8",NA,"Salinity",0.8,"ppth",NA,NA,NA
